diane
6	4
7	28
8	4
9	11
mourns
0	0
1	15
2	7
3	18
4	2
5	3
6	2
7	0
8	2
9	1
making
0	0
1	0
2	0
3	1
4	1
5	10
6	19
7	14
8	2
9	3
judge
0	0
1	1
2	1
3	9
4	8
5	13
6	9
7	8
8	0
9	1
master
0	0
1	0
2	1
3	3
4	6
5	14
6	7
7	15
8	3
9	1
provision
0	0
1	0
2	1
3	0
4	5
5	22
6	9
7	10
8	1
9	2
aw
0	0
1	0
2	0
3	5
4	7
5	23
6	9
7	3
8	3
9	0
west
0	0
1	0
2	0
3	2
4	3
5	24
6	8
7	9
8	1
9	3
concern
0	0
1	2
2	5
3	14
4	10
5	12
6	3
7	3
8	0
9	1
campus
0	1
1	0
2	0
3	2
4	1
5	14
6	12
7	13
8	4
9	3
screen
0	0
1	0
2	0
3	0
4	4
5	25
6	8
7	9
8	1
9	3
museum
0	0
1	0
2	0
3	1
4	4
5	6
6	5
7	23
8	5
9	6
lynn
0	0
1	0
2	2
3	2
4	4
5	31
6	1
7	9
8	0
9	1
shares
0	0
1	0
2	0
3	1
4	1
5	6
6	9
7	25
8	4
9	4
max
0	0
1	0
2	0
3	2
4	2
5	23
6	9
7	12
8	0
9	2
roll
0	0
1	0
2	0
3	2
4	1
5	23
6	11
7	12
8	1
9	0
state
0	0
1	0
2	1
3	0
4	4
5	32
6	5
7	8
8	0
9	0
probably
0	0
1	0
2	1
3	2
4	2
5	19
6	13
7	12
8	0
9	1
stewart
0	0
1	0
2	1
3	3
4	2
5	37
6	2
7	3
8	1
9	1
john
0	1
1	0
2	0
3	2
4	1
5	38
6	4
7	3
8	0
9	1
swim
0	0
1	0
2	0
3	0
4	1
5	6
6	14
7	16
8	5
9	8
defense
0	0
1	0
2	1
3	6
4	11
5	13
6	5
7	13
8	0
9	1
bell
0	1
1	0
2	0
3	1
4	2
5	22
6	10
7	14
8	0
9	0
delayed
0	0
1	4
2	4
3	28
4	7
5	5
6	1
7	1
8	0
9	0
heard
0	0
1	0
2	0
3	1
4	2
5	30
6	12
7	5
8	0
9	0
tobacco
0	0
1	12
2	2
3	21
4	1
5	4
6	3
7	4
8	2
9	1
numerous
0	0
1	0
2	0
3	1
4	2
5	13
6	16
7	14
8	2
9	2
flat
0	1
1	0
2	0
3	3
4	6
5	29
6	4
7	7
8	0
9	0
grandma
0	0
1	0
2	0
3	1
4	1
5	3
6	6
7	14
8	7
9	18
plenty
0	0
1	0
2	0
3	1
4	0
5	3
6	11
7	22
8	6
9	7
associated
0	0
1	0
2	0
3	1
4	1
5	26
6	9
7	11
8	2
9	0
annoyed
0	1
1	17
2	6
3	16
4	2
5	6
6	0
7	2
8	0
9	0
glee
0	1
1	0
2	0
3	0
4	1
5	14
6	4
7	11
8	7
9	12
listing
0	0
1	0
2	1
3	0
4	3
5	32
6	4
7	10
8	0
9	0
catholic
0	0
1	2
2	2
3	4
4	4
5	18
6	5
7	11
8	2
9	2
joke
0	0
1	0
2	0
3	1
4	1
5	1
6	4
7	18
8	6
9	19
senior
0	0
1	0
2	0
3	3
4	4
5	15
6	16
7	11
8	0
9	1
mountain
0	0
1	0
2	0
3	4
4	3
5	7
6	10
7	14
8	5
9	7
blues
0	1
1	3
2	3
3	12
4	3
5	7
6	11
7	10
8	0
9	0
recession
0	0
1	19
2	6
3	15
4	5
5	3
6	1
7	1
8	0
9	0
attitude
0	0
1	0
2	0
3	5
4	5
5	10
6	14
7	11
8	1
9	4
behavior
0	0
1	0
2	0
3	2
4	6
5	22
6	9
7	9
8	0
9	2
arts
0	2
1	0
2	0
3	0
4	2
5	8
6	7
7	17
8	6
9	8
pet
0	0
1	0
2	1
3	1
4	1
5	6
6	6
7	15
8	6
9	14
increasing
0	0
1	0
2	1
3	0
4	1
5	10
6	11
7	21
8	3
9	3
george
0	0
1	0
2	1
3	0
4	1
5	40
6	4
7	1
8	1
9	2
duke
0	1
1	1
2	1
3	1
4	4
5	25
6	10
7	7
8	0
9	0
fly
0	0
1	0
2	0
3	1
4	3
5	11
6	7
7	22
8	4
9	2
loads
0	0
1	0
2	0
3	5
4	7
5	20
6	10
7	7
8	1
9	0
file
0	1
1	0
2	0
3	2
4	6
5	23
6	10
7	8
8	0
9	0
come
0	0
1	0
2	0
3	1
4	0
5	21
6	15
7	12
8	0
9	1
da
0	0
1	1
2	1
3	2
4	3
5	38
6	2
7	2
8	0
9	1
communist
0	0
1	5
2	1
3	11
4	7
5	14
6	7
7	4
8	1
9	0
bride
0	0
1	0
2	0
3	1
4	1
5	5
6	7
7	13
8	8
9	15
degrees
0	0
1	1
2	0
3	1
4	4
5	22
6	7
7	10
8	3
9	2
least
0	0
1	1
2	1
3	14
4	19
5	12
6	2
7	1
8	0
9	0
less
0	0
1	1
2	1
3	15
4	17
5	10
6	3
7	3
8	0
9	0
mac
0	0
1	0
2	0
3	2
4	5
5	19
6	7
7	14
8	1
9	2
mais
0	0
1	1
2	0
3	2
4	1
5	44
6	1
7	1
8	0
9	0
percentage
0	0
1	0
2	0
3	2
4	2
5	34
6	8
7	4
8	0
9	0
analysis
0	0
1	0
2	1
3	0
4	7
5	14
6	14
7	9
8	2
9	3
decided
0	1
1	0
2	0
3	1
4	0
5	17
6	12
7	16
8	2
9	1
dance
0	0
1	0
2	0
3	1
4	1
5	4
6	4
7	16
8	11
9	13
mo
0	1
1	0
2	1
3	3
4	1
5	39
6	2
7	1
8	0
9	2
clubs
0	0
1	0
2	0
3	1
4	3
5	13
6	8
7	16
8	4
9	5
ink
0	0
1	0
2	1
3	1
4	3
5	24
6	11
7	7
8	1
9	2
virtually
0	0
1	0
2	0
3	1
4	4
5	20
6	16
7	8
8	0
9	1
launches
0	0
1	0
2	0
3	1
4	1
5	13
6	14
7	19
8	0
9	2
tall
0	1
1	0
2	0
3	0
4	2
5	18
6	13
7	13
8	2
9	1
fixed
0	0
1	0
2	0
3	1
4	0
5	17
6	14
7	16
8	1
9	1
idol
0	0
1	2
2	0
3	1
4	4
5	16
6	13
7	11
8	3
9	0
hoo
0	1
1	1
2	0
3	3
4	2
5	32
6	5
7	6
8	0
9	0
niggas
0	1
1	20
2	1
3	10
4	4
5	8
6	3
7	2
8	1
9	0
received
0	0
1	0
2	1
3	0
4	0
5	9
6	16
7	20
8	2
9	2
unfortunately
0	1
1	12
2	5
3	22
4	5
5	3
6	1
7	0
8	0
9	1
election
0	0
1	0
2	0
3	5
4	10
5	17
6	11
7	4
8	2
9	1
paper
0	0
1	0
2	0
3	0
4	3
5	24
6	9
7	10
8	2
9	2
stadium
0	0
1	0
2	1
3	2
4	2
5	19
6	6
7	13
8	3
9	4
stuck
0	0
1	3
2	2
3	17
4	16
5	11
6	1
7	0
8	0
9	0
hahahaha
0	0
1	0
2	1
3	1
4	0
5	3
6	4
7	9
8	2
9	30
last
0	1
1	2
2	1
3	19
4	12
5	12
6	3
7	0
8	0
9	0
notes
0	0
1	0
2	0
3	2
4	3
5	25
6	8
7	11
8	0
9	1
donations
0	0
1	0
2	0
3	0
4	4
5	4
6	16
7	18
8	2
9	6
sarah
0	1
1	1
2	0
3	1
4	2
5	30
6	5
7	5
8	2
9	3
update
0	2
1	0
2	0
3	0
4	1
5	16
6	17
7	12
8	2
9	0
hi
0	0
1	0
2	0
3	0
4	1
5	4
6	14
7	23
8	4
9	4
next
0	0
1	0
2	1
3	0
4	0
5	26
6	16
7	4
8	2
9	1
bid
0	1
1	0
2	0
3	3
4	2
5	22
6	18
7	4
8	0
9	0
devil
0	0
1	24
2	6
3	13
4	2
5	2
6	2
7	1
8	0
9	0
almost
0	0
1	0
2	0
3	4
4	20
5	17
6	5
7	4
8	0
9	0
todd
0	0
1	1
2	0
3	1
4	4
5	39
6	2
7	1
8	1
9	1
lately
0	1
1	1
2	3
3	2
4	10
5	22
6	4
7	6
8	0
9	1
chapel
0	1
1	0
2	0
3	3
4	4
5	17
6	13
7	9
8	1
9	2
fbi
0	1
1	1
2	1
3	10
4	12
5	19
6	2
7	4
8	0
9	0
soooo
0	0
1	0
2	0
3	2
4	7
5	28
6	9
7	3
8	1
9	0
hurricane
0	0
1	19
2	4
3	18
4	2
5	6
6	0
7	0
8	1
9	0
value
0	0
1	0
2	0
3	2
4	1
5	8
6	12
7	22
8	3
9	2
circle
0	0
1	0
2	1
3	1
4	1
5	26
6	11
7	8
8	0
9	2
toward
0	0
1	0
2	0
3	1
4	0
5	14
6	18
7	14
8	0
9	3
finding
0	0
1	0
2	0
3	2
4	5
5	12
6	15
7	15
8	0
9	1
cooperation
0	0
1	0
2	1
3	0
4	0
5	6
6	7
7	20
8	9
9	7
duty
0	0
1	0
2	1
3	9
4	11
5	17
6	7
7	5
8	0
9	0
antonio
0	0
1	1
2	1
3	1
4	3
5	35
6	2
7	5
8	1
9	1
holdings
0	0
1	0
2	2
3	2
4	2
5	22
6	9
7	10
8	2
9	1
congrats
0	0
1	0
2	0
3	0
4	3
5	4
6	3
7	14
8	7
9	19
jus
0	0
1	1
2	0
3	1
4	2
5	41
6	2
7	3
8	0
9	0
died
0	0
1	37
2	5
3	5
4	1
5	1
6	0
7	1
8	0
9	0
berlin
0	0
1	0
2	2
3	5
4	4
5	24
6	3
7	8
8	2
9	2
rainy
0	0
1	2
2	2
3	6
4	6
5	4
6	11
7	9
8	5
9	5
bus
0	0
1	0
2	1
3	6
4	5
5	20
6	11
7	7
8	0
9	0
cast
0	0
1	1
2	0
3	3
4	5
5	19
6	11
7	10
8	0
9	1
intended
0	0
1	0
2	0
3	2
4	9
5	24
6	7
7	8
8	0
9	0
hit
0	0
1	2
2	3
3	14
4	3
5	12
6	6
7	9
8	1
9	0
lg
0	0
1	0
2	0
3	1
4	4
5	34
6	6
7	4
8	1
9	0
josh
0	1
1	0
2	0
3	1
4	2
5	27
6	7
7	8
8	4
9	0
science
0	0
1	0
2	0
3	2
4	0
5	10
6	4
7	20
8	3
9	11
merely
0	0
1	1
2	0
3	8
4	12
5	21
6	6
7	2
8	0
9	0
dentist
0	0
1	5
2	8
3	22
4	4
5	7
6	1
7	1
8	1
9	1
company
0	0
1	2
2	1
3	1
4	2
5	24
6	8
7	9
8	1
9	2
mr
0	1
1	0
2	0
3	1
4	2
5	30
6	11
7	4
8	1
9	0
crowd
0	0
1	3
2	2
3	13
4	12
5	11
6	6
7	2
8	1
9	0
everywhere
0	0
1	0
2	0
3	1
4	0
5	22
6	15
7	11
8	1
9	0
make
0	0
1	0
2	0
3	0
4	0
5	19
6	16
7	12
8	2
9	1
m
0	0
1	1
2	1
3	1
4	1
5	38
6	3
7	5
8	0
9	0
industry
0	0
1	0
2	0
3	2
4	9
5	21
6	9
7	6
8	1
9	2
uh
0	1
1	2
2	0
3	9
4	17
5	16
6	3
7	1
8	1
9	0
palm
0	1
1	0
2	0
3	1
4	3
5	23
6	13
7	7
8	1
9	1
big
0	0
1	1
2	0
3	0
4	1
5	17
6	8
7	15
8	4
9	4
themselves
0	1
1	0
2	0
3	3
4	7
5	29
6	4
7	4
8	1
9	1
august
0	0
1	0
2	1
3	1
4	2
5	16
6	13
7	12
8	1
9	4
flying
0	1
1	0
2	1
3	0
4	3
5	10
6	6
7	23
8	3
9	3
harry
0	0
1	1
2	0
3	2
4	4
5	29
6	7
7	5
8	1
9	1
burning
0	0
1	13
2	5
3	17
4	8
5	5
6	1
7	1
8	0
9	0
worry
0	0
1	16
2	7
3	13
4	3
5	7
6	3
7	1
8	0
9	0
passing
0	0
1	0
2	2
3	7
4	2
5	17
6	8
7	9
8	2
9	3
benjamin
0	0
1	0
2	1
3	0
4	0
5	29
6	9
7	7
8	2
9	2
choose
0	0
1	0
2	0
3	1
4	2
5	17
6	15
7	10
8	4
9	1
hanging
0	1
1	5
2	3
3	14
4	7
5	14
6	3
7	2
8	1
9	0
tip
0	0
1	0
2	0
3	0
4	1
5	12
6	16
7	18
8	1
9	2
slept
0	0
1	1
2	0
3	0
4	2
5	7
6	11
7	19
8	2
9	8
movies
0	0
1	0
2	0
3	0
4	3
5	3
6	4
7	19
8	6
9	15
leaving
0	0
1	4
2	2
3	21
4	11
5	8
6	4
7	0
8	0
9	0
makin
0	0
1	2
2	0
3	4
4	4
5	27
6	9
7	4
8	0
9	0
property
0	1
1	0
2	1
3	1
4	0
5	18
6	12
7	12
8	3
9	2
cohen
0	0
1	0
2	0
3	2
4	3
5	36
6	5
7	3
8	1
9	0
world's
0	0
1	0
2	0
3	1
4	1
5	22
6	11
7	9
8	2
9	4
middle
0	0
1	0
2	0
3	0
4	2
5	34
6	9
7	5
8	0
9	0
grew
0	1
1	0
2	0
3	1
4	0
5	16
6	14
7	17
8	0
9	1
rat
0	2
1	10
2	9
3	13
4	4
5	6
6	3
7	3
8	0
9	0
younger
0	1
1	0
2	0
3	1
4	0
5	9
6	12
7	18
8	7
9	2
individuals
0	0
1	0
2	0
3	1
4	0
5	20
6	16
7	12
8	0
9	1
schedule
0	1
1	0
2	0
3	5
4	7
5	22
6	9
7	4
8	2
9	0
adults
0	0
1	0
2	0
3	1
4	1
5	19
6	11
7	12
8	3
9	3
some
0	1
1	0
2	0
3	1
4	5
5	33
6	7
7	3
8	0
9	0
pr
0	1
1	0
2	0
3	1
4	2
5	38
6	6
7	2
8	0
9	0
applied
0	1
1	0
2	0
3	0
4	0
5	18
6	19
7	8
8	3
9	1
with
0	0
1	0
2	0
3	0
4	2
5	27
6	11
7	6
8	1
9	3
eat
0	0
1	0
2	1
3	0
4	0
5	5
6	11
7	15
8	8
9	10
committee
0	0
1	0
2	1
3	5
4	6
5	21
6	9
7	8
8	0
9	0
liked
0	0
1	0
2	0
3	0
4	0
5	2
6	6
7	29
8	8
9	5
pasta
0	0
1	0
2	0
3	1
4	0
5	9
6	7
7	20
8	4
9	9
adams
0	0
1	0
2	0
3	2
4	1
5	35
6	6
7	4
8	0
9	2
defeated
0	0
1	13
2	8
3	21
4	1
5	5
6	0
7	0
8	2
9	0
somehow
0	0
1	0
2	0
3	3
4	5
5	28
6	10
7	4
8	0
9	0
cat
0	0
1	1
2	0
3	4
4	2
5	6
6	6
7	14
8	6
9	11
film
0	0
1	0
2	1
3	0
4	2
5	10
6	11
7	15
8	2
9	9
graham
0	0
1	0
2	0
3	1
4	2
5	26
6	8
7	10
8	2
9	1
concert
0	0
1	0
2	0
3	0
4	0
5	7
6	8
7	24
8	3
9	8
20th
0	0
1	0
2	1
3	3
4	0
5	38
6	4
7	3
8	0
9	1
elections
0	0
1	1
2	3
3	10
4	9
5	18
6	4
7	4
8	0
9	1
crew
0	0
1	0
2	0
3	1
4	1
5	26
6	11
7	11
8	0
9	0
hitting
0	0
1	7
2	4
3	13
4	9
5	13
6	2
7	0
8	1
9	1
ahead
0	0
1	1
2	1
3	0
4	0
5	12
6	16
7	17
8	1
9	2
ones
0	0
1	0
2	1
3	0
4	2
5	39
6	3
7	5
8	0
9	0
financial
0	0
1	1
2	0
3	7
4	7
5	11
6	11
7	7
8	3
9	3
dats
0	0
1	2
2	1
3	3
4	4
5	31
6	5
7	4
8	0
9	0
respect
0	1
1	0
2	0
3	0
4	0
5	3
6	8
7	13
8	12
9	13
wake
0	0
1	3
2	2
3	7
4	6
5	15
6	10
7	7
8	0
9	0
gifts
0	2
1	0
2	0
3	0
4	0
5	2
6	3
7	15
8	7
9	21
apa
0	0
1	0
2	2
3	2
4	3
5	40
6	3
7	0
8	0
9	0
non
0	2
1	0
2	0
3	8
4	16
5	21
6	1
7	2
8	0
9	0
sentenced
0	0
1	7
2	3
3	14
4	9
5	11
6	3
7	3
8	0
9	0
glass
0	0
1	0
2	0
3	1
4	2
5	23
6	13
7	6
8	3
9	2
against
0	0
1	3
2	6
3	22
4	8
5	10
6	0
7	1
8	0
9	0
adored
0	0
1	0
2	0
3	0
4	0
5	9
6	1
7	17
8	6
9	17
cultural
0	0
1	0
2	0
3	0
4	1
5	17
6	11
7	16
8	3
9	2
kitchen
0	1
1	0
2	0
3	3
4	2
5	11
6	10
7	18
8	1
9	4
certainly
0	0
1	1
2	1
3	0
4	1
5	11
6	14
7	20
8	1
9	1
plays
0	1
1	0
2	0
3	0
4	0
5	8
6	10
7	20
8	3
9	8
clothes
0	0
1	0
2	0
3	0
4	0
5	14
6	11
7	18
8	2
9	5
music
0	0
1	0
2	0
3	0
4	0
5	1
6	3
7	15
8	6
9	25
sis
0	0
1	0
2	0
3	0
4	2
5	14
6	6
7	20
8	4
9	4
habit
0	0
1	0
2	1
3	3
4	7
5	21
6	5
7	8
8	1
9	4
location
0	0
1	0
2	0
3	0
4	1
5	30
6	7
7	9
8	2
9	1
suffering
0	0
1	26
2	7
3	9
4	1
5	5
6	0
7	1
8	1
9	0
playing
0	0
1	0
2	1
3	0
4	0
5	7
6	3
7	21
8	7
9	11
else
0	0
1	0
2	2
3	1
4	10
5	33
6	2
7	2
8	0
9	0
ninth
0	0
1	0
2	0
3	1
4	6
5	34
6	3
7	5
8	0
9	1
eine
0	0
1	0
2	2
3	2
4	1
5	39
6	3
7	2
8	1
9	0
woods
0	0
1	0
2	0
3	0
4	4
5	11
6	20
7	8
8	2
9	5
engine
0	0
1	0
2	0
3	1
4	2
5	26
6	9
7	9
8	0
9	3
society
0	0
1	0
2	1
3	1
4	5
5	16
6	12
7	10
8	3
9	2
tomorrow
0	0
1	0
2	1
3	0
4	1
5	16
6	11
7	15
8	2
9	4
dallas
0	0
1	3
2	1
3	1
4	3
5	25
6	6
7	10
8	0
9	1
busy
0	1
1	0
2	1
3	14
4	13
5	7
6	5
7	6
8	1
9	2
craving
0	0
1	1
2	3
3	10
4	11
5	12
6	9
7	4
8	0
9	0
lists
0	1
1	0
2	2
3	1
4	6
5	24
6	8
7	8
8	0
9	0
benefits
0	0
1	0
2	0
3	0
4	0
5	3
6	6
7	27
8	6
9	8
needs
0	0
1	1
2	0
3	11
4	5
5	12
6	12
7	9
8	0
9	0
forced
0	0
1	3
2	11
3	23
4	4
5	7
6	1
7	1
8	0
9	0
missing
0	0
1	10
2	6
3	19
4	6
5	8
6	1
7	0
8	0
9	0
focus
0	0
1	0
2	0
3	0
4	3
5	10
6	20
7	13
8	3
9	1
basis
0	0
1	0
2	1
3	1
4	0
5	33
6	7
7	7
8	1
9	0
inside
0	0
1	0
2	0
3	0
4	3
5	28
6	15
7	4
8	0
9	0
begin
0	0
1	0
2	0
3	0
4	1
5	12
6	17
7	15
8	2
9	3
ability
0	0
1	0
2	0
3	0
4	0
5	7
6	11
7	26
8	3
9	3
#fb
0	0
1	2
2	0
3	4
4	2
5	28
6	8
7	4
8	0
9	2
addicted
0	0
1	13
2	3
3	14
4	3
5	6
6	4
7	7
8	0
9	0
improve
0	1
1	0
2	0
3	0
4	2
5	6
6	14
7	21
8	1
9	5
suspect
0	0
1	5
2	8
3	22
4	9
5	4
6	0
7	2
8	0
9	0
profit
0	0
1	0
2	0
3	0
4	1
5	3
6	1
7	18
8	11
9	16
teen
0	1
1	0
2	2
3	3
4	2
5	10
6	12
7	13
8	1
9	6
tweeting
0	0
1	3
2	1
3	4
4	7
5	12
6	5
7	13
8	3
9	2
likely
0	0
1	0
2	0
3	0
4	0
5	13
6	15
7	13
8	5
9	4
luv
0	0
1	1
2	0
3	0
4	2
5	9
6	1
7	14
8	5
9	18
resources
0	0
1	0
2	0
3	0
4	0
5	13
6	11
7	19
8	4
9	3
tim
0	0
1	1
2	0
3	3
4	2
5	32
6	4
7	6
8	1
9	1
barely
0	1
1	3
2	0
3	10
4	14
5	14
6	3
7	5
8	0
9	0
lesbian
0	0
1	5
2	1
3	6
4	3
5	12
6	6
7	14
8	1
9	2
responded
0	1
1	0
2	0
3	0
4	2
5	19
6	15
7	10
8	3
9	0
follower
0	0
1	0
2	0
3	4
4	6
5	23
6	6
7	11
8	0
9	0
discuss
0	0
1	0
2	0
3	0
4	5
5	15
6	13
7	13
8	2
9	2
trailer
0	0
1	0
2	0
3	5
4	3
5	18
6	12
7	10
8	1
9	1
struck
0	1
1	3
2	5
3	18
4	11
5	10
6	0
7	2
8	0
9	0
sooo
0	1
1	1
2	1
3	5
4	5
5	28
6	5
7	2
8	1
9	1
selling
0	1
1	0
2	0
3	4
4	2
5	12
6	13
7	16
8	0
9	2
kate
0	0
1	1
2	0
3	2
4	4
5	26
6	4
7	9
8	2
9	2
political
0	0
1	1
2	4
3	17
4	8
5	11
6	4
7	5
8	0
9	0
somebody
0	0
1	0
2	1
3	3
4	2
5	26
6	11
7	6
8	1
9	0
positive
0	0
1	0
2	0
3	0
4	0
5	3
6	3
7	17
8	5
9	22
dig
0	0
1	0
2	0
3	7
4	10
5	19
6	11
7	2
8	0
9	1
nom
0	0
1	3
2	1
3	3
4	2
5	32
6	6
7	2
8	1
9	0
dm
0	0
1	0
2	0
3	4
4	0
5	43
6	2
7	0
8	1
9	0
#tinychat
0	1
1	0
2	1
3	2
4	5
5	29
6	4
7	5
8	1
9	2
jonathan
0	0
1	0
2	1
3	2
4	3
5	34
6	4
7	3
8	3
9	0
garage
0	0
1	0
2	1
3	2
4	7
5	23
6	10
7	6
8	0
9	1
settled
0	0
1	0
2	2
3	2
4	3
5	16
6	11
7	12
8	1
9	3
adjustment
0	0
1	0
2	0
3	2
4	11
5	20
6	9
7	7
8	1
9	0
laughing
0	0
1	0
2	0
3	0
4	0
5	2
6	1
7	11
8	7
9	29
merry
0	0
1	0
2	0
3	0
4	0
5	3
6	3
7	21
8	9
9	14
exhausted
0	0
1	10
2	7
3	19
4	3
5	5
6	3
7	3
8	0
9	0
levels
0	0
1	0
2	1
3	0
4	3
5	32
6	8
7	5
8	1
9	0
coz
0	0
1	1
2	1
3	4
4	5
5	32
6	6
7	1
8	0
9	0
und
0	1
1	2
2	0
3	3
4	6
5	37
6	1
7	0
8	0
9	0
senate
0	0
1	1
2	2
3	8
4	4
5	26
6	5
7	3
8	0
9	1
career
0	0
1	0
2	0
3	1
4	2
5	7
6	11
7	18
8	4
9	7
bien
0	0
1	0
2	0
3	1
4	1
5	24
6	7
7	11
8	0
9	6
ordered
0	1
1	0
2	1
3	5
4	9
5	15
6	13
7	6
8	0
9	0
preparing
0	0
1	0
2	1
3	1
4	6
5	14
6	13
7	11
8	2
9	2
philip
0	0
1	0
2	0
3	3
4	1
5	34
6	7
7	3
8	1
9	1
se
0	1
1	1
2	0
3	2
4	2
5	40
6	2
7	0
8	1
9	1
sullivan
0	0
1	0
2	0
3	1
4	2
5	35
6	3
7	9
8	0
9	0
chris
0	0
1	0
2	0
3	1
4	4
5	34
6	6
7	4
8	1
9	0
airlines
0	0
1	1
2	0
3	3
4	6
5	17
6	6
7	13
8	2
9	2
pittsburgh
0	0
1	1
2	0
3	5
4	4
5	26
6	6
7	6
8	1
9	1
com
0	0
1	0
2	1
3	0
4	2
5	32
6	6
7	8
8	0
9	1
behalf
0	0
1	0
2	1
3	2
4	2
5	29
6	11
7	4
8	0
9	1
drinks
0	0
1	1
2	0
3	0
4	0
5	6
6	12
7	21
8	3
9	7
i've
0	0
1	0
2	1
3	0
4	3
5	25
6	11
7	7
8	2
9	1
remove
0	1
1	1
2	4
3	15
4	16
5	11
6	2
7	0
8	0
9	0
spell
0	0
1	0
2	1
3	3
4	1
5	23
6	10
7	9
8	0
9	3
helen
0	0
1	0
2	0
3	0
4	1
5	38
6	2
7	6
8	2
9	1
france
0	0
1	0
2	0
3	1
4	2
5	13
6	9
7	19
8	1
9	5
display
0	0
1	0
2	0
3	2
4	1
5	19
6	20
7	8
8	0
9	0
liberal
0	1
1	2
2	1
3	4
4	4
5	8
6	5
7	15
8	7
9	3
user
0	0
1	0
2	0
3	3
4	1
5	24
6	13
7	9
8	0
9	0
patrick
0	0
1	0
2	0
3	1
4	3
5	31
6	5
7	6
8	2
9	2
hopes
0	1
1	0
2	0
3	0
4	0
5	6
6	5
7	22
8	8
9	8
thinkin
0	0
1	0
2	0
3	3
4	5
5	23
6	11
7	7
8	1
9	0
salt
0	0
1	1
2	0
3	3
4	5
5	14
6	12
7	10
8	3
9	2
fans
0	0
1	0
2	0
3	1
4	1
5	3
6	6
7	26
8	6
9	7
shift
0	0
1	0
2	0
3	3
4	5
5	26
6	8
7	8
8	0
9	0
brave
0	0
1	0
2	0
3	1
4	0
5	5
6	7
7	23
8	6
9	8
des
0	2
1	1
2	0
3	1
4	2
5	40
6	1
7	3
8	0
9	0
mind
0	0
1	0
2	0
3	3
4	0
5	14
6	14
7	14
8	4
9	1
henry
0	0
1	1
2	0
3	1
4	0
5	39
6	5
7	4
8	0
9	0
creative
0	0
1	0
2	0
3	0
4	0
5	4
6	4
7	23
8	6
9	13
healthy
0	0
1	0
2	0
3	0
4	0
5	1
6	2
7	15
8	9
9	23
pregnant
0	0
1	2
2	0
3	4
4	3
5	8
6	7
7	15
8	1
9	10
colors
0	1
1	0
2	0
3	0
4	0
5	8
6	8
7	17
8	1
9	15
older
0	0
1	2
2	2
3	8
4	12
5	11
6	4
7	9
8	1
9	1
devoted
0	0
1	0
2	1
3	0
4	0
5	3
6	8
7	21
8	7
9	10
skool
0	1
1	2
2	3
3	10
4	5
5	17
6	6
7	5
8	0
9	1
saving
0	0
1	0
2	0
3	0
4	0
5	8
6	8
7	20
8	6
9	8
racing
0	1
1	0
2	0
3	2
4	3
5	14
6	8
7	13
8	5
9	4
award
0	1
1	0
2	0
3	0
4	0
5	1
6	2
7	16
8	6
9	24
product
0	0
1	0
2	1
3	0
4	3
5	26
6	7
7	12
8	1
9	0
why
0	0
1	1
2	0
3	6
4	8
5	22
6	5
7	7
8	0
9	1
thats
0	0
1	0
2	1
3	2
4	1
5	37
6	5
7	4
8	0
9	0
writes
0	0
1	0
2	1
3	0
4	1
5	21
6	9
7	10
8	6
9	2
ideas
0	0
1	0
2	0
3	1
4	0
5	4
6	6
7	22
8	8
9	9
studying
0	1
1	1
2	1
3	3
4	6
5	14
6	8
7	10
8	0
9	6
charlotte
0	0
1	0
2	1
3	0
4	1
5	29
6	9
7	10
8	0
9	0
know
0	1
1	0
2	0
3	0
4	0
5	16
6	12
7	17
8	2
9	2
ties
0	1
1	1
2	0
3	2
4	4
5	24
6	8
7	9
8	1
9	0
sigh
0	1
1	0
2	3
3	21
4	7
5	8
6	3
7	5
8	0
9	2
talks
0	0
1	0
2	0
3	2
4	3
5	16
6	13
7	14
8	1
9	1
consider
0	0
1	0
2	1
3	1
4	1
5	27
6	10
7	8
8	0
9	2
carpet
0	0
1	0
2	0
3	1
4	0
5	23
6	7
7	16
8	2
9	1
banana
0	0
1	0
2	0
3	0
4	1
5	7
6	11
7	17
8	7
9	7
alliance
0	0
1	1
2	1
3	2
4	3
5	10
6	10
7	18
8	2
9	3
yankees
0	0
1	2
2	1
3	3
4	5
5	21
6	7
7	8
8	2
9	1
posts
0	1
1	0
2	0
3	1
4	1
5	29
6	12
7	6
8	0
9	0
break
0	0
1	0
2	1
3	13
4	8
5	9
6	4
7	12
8	1
9	2
course
0	1
1	0
2	0
3	2
4	4
5	20
6	15
7	6
8	1
9	1
commander
0	0
1	1
2	0
3	4
4	8
5	19
6	7
7	9
8	0
9	2
treasury
0	0
1	0
2	0
3	6
4	5
5	15
6	5
7	12
8	3
9	4
dating
0	0
1	0
2	0
3	3
4	4
5	5
6	6
7	25
8	4
9	3
marilyn
0	2
1	1
2	1
3	2
4	1
5	28
6	6
7	8
8	1
9	0
zombie
0	0
1	10
2	3
3	14
4	10
5	6
6	5
7	1
8	0
9	1
lower
0	0
1	0
2	3
3	8
4	18
5	18
6	1
7	2
8	0
9	0
fml
0	0
1	1
2	1
3	7
4	3
5	32
6	3
7	2
8	0
9	1
dave
0	0
1	2
2	0
3	3
4	0
5	28
6	7
7	8
8	2
9	0
funny
0	0
1	0
2	0
3	0
4	0
5	1
6	1
7	20
8	7
9	21
wars
0	0
1	30
