word=passport case	pleasantness=0.022	attention=-0.01	sensitivity=0.074	aptitude=-0.116	polarity=-0.053
word=suburban shop mall	pleasantness=0	attention=0	sensitivity=0.051	aptitude=-0.032	polarity=-0.028
word=cradle	pleasantness=0	attention=-0.028	sensitivity=-0.083	aptitude=-0.059	polarity=-0.038
word=sharp corner	pleasantness=0	attention=0.078	sensitivity=0.049	aptitude=0.08	polarity=0.036
word=honor parent	pleasantness=-0.13	attention=0	sensitivity=-0.066	aptitude=-0.028	polarity=-0.075
word=find car key	pleasantness=0	attention=0.757	sensitivity=0	aptitude=0.811	polarity=0.523
word=sit stand	pleasantness=0.056	attention=-0.214	sensitivity=0.057	aptitude=0	polarity=0.071
word=thump	pleasantness=0	attention=-0.004	sensitivity=-0.057	aptitude=-0.075	polarity=-0.043
word=sheepish	pleasantness=-0.526	attention=0.39	sensitivity=-0.248	aptitude=-0.146	polarity=-0.177
word=monetary	pleasantness=0	attention=0.285	sensitivity=0	aptitude=0.191	polarity=0.159
word=expansion	pleasantness=0	attention=0.229	sensitivity=-0.099	aptitude=0.187	polarity=0.106
word=narrowness	pleasantness=0.047	attention=-0.107	sensitivity=0.026	aptitude=-0.046	polarity=0.027
word=spatula	pleasantness=0.03	attention=-0.05	sensitivity=0	aptitude=0.059	polarity=0.046
word=schoolyard	pleasantness=0	attention=-0.013	sensitivity=0.018	aptitude=-0.076	polarity=-0.027
word=feel good oneself	pleasantness=0.928	attention=0	sensitivity=0	aptitude=0.98	polarity=0.636
word=bottom line	pleasantness=0	attention=0.298	sensitivity=-0.062	aptitude=0.305	polarity=0.18
word=hard plastic	pleasantness=0	attention=0	sensitivity=0.011	aptitude=0.087	polarity=0.025
word=refuge	pleasantness=0	attention=0.091	sensitivity=0	aptitude=0.101	polarity=0.064
word=tell time	pleasantness=0	attention=0.184	sensitivity=-0.065	aptitude=0.235	polarity=0.118
word=make lot money	pleasantness=-0.098	attention=0	sensitivity=-0.102	aptitude=0	polarity=-0.067
word=stand behind	pleasantness=-0.027	attention=0.173	sensitivity=-0.091	aptitude=0.084	polarity=0.046
word=freedom	pleasantness=0.965	attention=0.72	sensitivity=0	aptitude=0.914	polarity=0.866
word=compatibly	pleasantness=0.587	attention=0.698	sensitivity=-0.53	aptitude=0.52	polarity=0.425
word=animal place	pleasantness=0	attention=0.1	sensitivity=0.023	aptitude=0.122	polarity=0.066
word=nightclub	pleasantness=0.14	attention=-0.036	sensitivity=0.016	aptitude=-0.066	polarity=0.031
word=rodeo	pleasantness=0.072	attention=0	sensitivity=-0.091	aptitude=0.093	polarity=0.025
word=run around	pleasantness=-0.066	attention=-0.095	sensitivity=0	aptitude=-0.113	polarity=-0.028
word=cranberry	pleasantness=0	attention=-0.013	sensitivity=0.031	aptitude=-0.064	polarity=-0.027
word=big muscle	pleasantness=0.076	attention=0	sensitivity=0	aptitude=0	polarity=0.025
word=garden yard	pleasantness=-0.123	attention=0.066	sensitivity=-0.086	aptitude=-0.069	polarity=-0.071
word=heartsick	pleasantness=-0.826	attention=0.226	sensitivity=-0.461	aptitude=-0.051	polarity=-0.371
word=say thank	pleasantness=0.129	attention=0.142	sensitivity=-0.18	aptitude=0.2	polarity=0.097
word=cause headache	pleasantness=0	attention=0.099	sensitivity=-0.052	aptitude=0.113	polarity=0.053
word=final exam	pleasantness=-0.057	attention=0.141	sensitivity=-0.098	aptitude=0.132	polarity=0.039
word=wild bird	pleasantness=0	attention=-0.06	sensitivity=0.022	aptitude=0.054	polarity=0.031
word=make beautiful music	pleasantness=0.821	attention=0.98	sensitivity=0	aptitude=0.869	polarity=0.89
word=computer user	pleasantness=-0.067	attention=-0.055	sensitivity=0.009	aptitude=-0.18	polarity=-0.067
word=dumfounded	pleasantness=0.044	attention=-0.661	sensitivity=0	aptitude=0.361	polarity=0.355
word=lick finger	pleasantness=-0.044	attention=-0.008	sensitivity=0.022	aptitude=-0.077	polarity=-0.045
word=square	pleasantness=0.025	attention=0	sensitivity=0.081	aptitude=0.134	polarity=0.026
word=mountain dew	pleasantness=0.714	attention=0.763	sensitivity=0	aptitude=0	polarity=0.492
word=connect room	pleasantness=0	attention=0	sensitivity=0.022	aptitude=0.091	polarity=0.023
word=win battle	pleasantness=0.972	attention=0.975	sensitivity=0	aptitude=0.901	polarity=0.949
word=enragement	pleasantness=-0.125	attention=0.127	sensitivity=0.651	aptitude=-0.649	polarity=-0.433
word=buy new	pleasantness=-0.068	attention=0	sensitivity=0	aptitude=0	polarity=-0.023
word=make believe	pleasantness=-0.055	attention=-0.066	sensitivity=0.029	aptitude=-0.08	polarity=-0.033
word=utility	pleasantness=-0.027	attention=0.186	sensitivity=-0.047	aptitude=0.098	polarity=0.07
word=ping pong ball	pleasantness=0	attention=-0.037	sensitivity=0.042	aptitude=-0.074	polarity=-0.026
word=rejoice	pleasantness=0.815	attention=0.745	sensitivity=0	aptitude=0.893	polarity=0.818
word=impatience	pleasantness=0	attention=0	sensitivity=0	aptitude=-0.971	polarity=-0.324
word=human organ	pleasantness=0	attention=0.078	sensitivity=0	aptitude=0.096	polarity=0.058
word=payment amount	pleasantness=0	attention=0.289	sensitivity=0	aptitude=0.169	polarity=0.153
word=imperial	pleasantness=0.039	attention=0	sensitivity=0.038	aptitude=0.099	polarity=0.033
word=new experience	pleasantness=0.731	attention=0.772	sensitivity=0	aptitude=0	polarity=0.501
word=able hear	pleasantness=0.037	attention=-0.134	sensitivity=0.059	aptitude=0	polarity=0.037
word=accountant	pleasantness=-0.075	attention=0.228	sensitivity=0.019	aptitude=0.089	polarity=0.074
word=become famous	pleasantness=0.912	attention=0	sensitivity=0	aptitude=0.974	polarity=0.629
word=must eat	pleasantness=0	attention=0.127	sensitivity=-0.093	aptitude=0.054	polarity=0.029
word=find paper	pleasantness=-0.063	attention=0.14	sensitivity=0	aptitude=0	polarity=0.026
word=artificial intelligence	pleasantness=0	attention=0.081	sensitivity=0.031	aptitude=0.119	polarity=0.056
word=metal rod	pleasantness=0.085	attention=-0.068	sensitivity=0	aptitude=-0.047	polarity=0.035
word=arm oneself	pleasantness=-0.05	attention=0	sensitivity=0	aptitude=-0.192	polarity=-0.081
word=elate	pleasantness=0.643	attention=0.64	sensitivity=-0.24	aptitude=0.3	polarity=0.448
word=make friend happy	pleasantness=0.997	attention=0.868	sensitivity=0	aptitude=0.987	polarity=0.951
word=hazardous	pleasantness=0	attention=0	sensitivity=-0.84	aptitude=-0.878	polarity=-0.573
word=wear robe	pleasantness=-0.031	attention=0.163	sensitivity=-0.057	aptitude=0.08	polarity=0.052
word=bad smell	pleasantness=0	attention=0	sensitivity=0.83	aptitude=-0.939	polarity=-0.59
word=subjective	pleasantness=0.054	attention=0.221	sensitivity=-0.12	aptitude=0.236	polarity=0.13
word=jubilation	pleasantness=0.839	attention=0.838	sensitivity=0	aptitude=0.919	polarity=0.865
word=threaten	pleasantness=-0.931	attention=0	sensitivity=-0.917	aptitude=-0.84	polarity=-0.896
word=nice smile	pleasantness=0.106	attention=0.162	sensitivity=0.037	aptitude=0.32	polarity=0.184
word=wear uniform	pleasantness=-0.052	attention=-0.034	sensitivity=0.014	aptitude=-0.079	polarity=-0.037
word=work up sweat	pleasantness=0	attention=-0.11	sensitivity=0.066	aptitude=-0.16	polarity=-0.039
word=grieve	pleasantness=-0.757	attention=0	sensitivity=0	aptitude=0	polarity=-0.252
word=place where people live	pleasantness=0	attention=0.089	sensitivity=0	aptitude=0.138	polarity=0.076
word=feel obligated	pleasantness=0.199	attention=-0.081	sensitivity=-0.14	aptitude=0.136	polarity=0.092
word=advance civilization	pleasantness=0	attention=0.08	sensitivity=0	aptitude=0.117	polarity=0.066
word=garbage	pleasantness=0	attention=-0.045	sensitivity=0.015	aptitude=-0.124	polarity=-0.031
word=web site	pleasantness=0	attention=0.08	sensitivity=0	aptitude=0	polarity=0.027
word=barbershop	pleasantness=-0.024	attention=0.122	sensitivity=0	aptitude=0.137	polarity=0.078
word=compete race	pleasantness=0	attention=-0.115	sensitivity=0.11	aptitude=-0.084	polarity=-0.026
word=root evil	pleasantness=0	attention=0.196	sensitivity=0.105	aptitude=0.167	polarity=0.086
word=enjoy view	pleasantness=-0.024	attention=-0.131	sensitivity=0.026	aptitude=-0.22	polarity=-0.046
word=file bill	pleasantness=0.867	attention=0	sensitivity=0	aptitude=0	polarity=0.289
word=leadership position	pleasantness=0.033	attention=0.082	sensitivity=0	aptitude=0	polarity=0.038
word=receive paycheck	pleasantness=0	attention=0	sensitivity=0.03	aptitude=-0.061	polarity=-0.03
word=cut tool	pleasantness=-0.054	attention=-0.029	sensitivity=0.05	aptitude=-0.133	polarity=-0.069
word=collectible	pleasantness=0.031	attention=-0.108	sensitivity=0	aptitude=0	polarity=0.046
word=universal	pleasantness=0.196	attention=0.129	sensitivity=-0.065	aptitude=0.184	polarity=0.148
word=sexually	pleasantness=0.04	attention=0.128	sensitivity=-0.095	aptitude=0.066	polarity=0.046
word=rhapsody	pleasantness=0.101	attention=-0.049	sensitivity=0.036	aptitude=0	polarity=0.038
word=make out fabric	pleasantness=0	attention=0	sensitivity=0	aptitude=0.078	polarity=0.026
word=listen music	pleasantness=0.853	attention=0.762	sensitivity=0	aptitude=0.733	polarity=0.783
word=temperature measure	pleasantness=0.053	attention=0.097	sensitivity=0.036	aptitude=0.052	polarity=0.055
word=regal	pleasantness=0.091	attention=0	sensitivity=-0.073	aptitude=0.176	polarity=0.065
word=education	pleasantness=0.97	attention=0	sensitivity=0.773	aptitude=0.878	polarity=0.358
word=feel satisfied	pleasantness=0.879	attention=0.979	sensitivity=0	aptitude=0.992	polarity=0.95
word=balcony	pleasantness=0	attention=0.117	sensitivity=-0.077	aptitude=0.094	polarity=0.045
word=carnival ride	pleasantness=0.086	attention=-0.035	sensitivity=0	aptitude=0	polarity=0.04
word=contest	pleasantness=0.072	attention=-0.037	sensitivity=0	aptitude=0	polarity=0.036
word=leave room	pleasantness=-0.098	attention=-0.008	sensitivity=0	aptitude=-0.059	polarity=-0.05
word=new look	pleasantness=-0.03	attention=0	sensitivity=0	aptitude=-0.039	polarity=-0.023
word=offensive	pleasantness=0	attention=0	sensitivity=0.972	aptitude=-0.906	polarity=-0.626
word=dislike person	pleasantness=-0.136	attention=0	sensitivity=-0.179	aptitude=-0.207	polarity=-0.174
word=perform surgery	pleasantness=0	attention=0	sensitivity=0	aptitude=0.857	polarity=0.286
word=something burn	pleasantness=-0.948	attention=0	sensitivity=0.994	aptitude=-0.959	polarity=-0.967
word=chemist	pleasantness=-0.054	attention=0	sensitivity=0	aptitude=-0.09	polarity=-0.048
word=gross out	pleasantness=-0.074	attention=0.139	sensitivity=0.688	aptitude=-0.669	polarity=-0.431
word=stat	pleasantness=0.049	attention=0.067	sensitivity=0	aptitude=0.18	polarity=0.099
word=phone conversation	pleasantness=0	attention=-0.007	sensitivity=0.01	aptitude=0.118	polarity=0.038
word=ecstatic	pleasantness=0.504	attention=0.156	sensitivity=-0.176	aptitude=0.193	polarity=0.226
word=status symbol	pleasantness=0.25	attention=0.078	sensitivity=0.019	aptitude=0.282	polarity=0.197
word=switch off	pleasantness=0.224	attention=0.169	sensitivity=-0.076	aptitude=0	polarity=0.106
word=double edge razor	pleasantness=0	attention=-0.123	sensitivity=0.089	aptitude=-0.222	polarity=-0.063
word=astounding	pleasantness=0.044	attention=-0.662	sensitivity=0	aptitude=0.362	polarity=0.356
word=three dimensional	pleasantness=0.039	attention=-0.032	sensitivity=0.122	aptitude=0.131	polarity=0.027
word=stay	pleasantness=0.053	attention=0.127	sensitivity=-0.081	aptitude=0.134	polarity=0.078
word=traveling destination	pleasantness=-0.073	attention=-0.04	sensitivity=0.025	aptitude=-0.072	polarity=-0.043
word=go back home	pleasantness=0.738	attention=0	sensitivity=0	aptitude=0	polarity=0.246
word=punish crime	pleasantness=0	attention=0	sensitivity=0	aptitude=0.867	polarity=0.289
word=animosity	pleasantness=-0.989	attention=0	sensitivity=0.871	aptitude=-0.976	polarity=-0.945
word=department head	pleasantness=0	attention=0.089	sensitivity=0	aptitude=0	polarity=0.03
word=game skill	pleasantness=0	attention=-0.077	sensitivity=0	aptitude=0.073	polarity=0.05
word=appoint	pleasantness=0	attention=0.275	sensitivity=-0.215	aptitude=0.211	polarity=0.09
word=bad haircut	pleasantness=-0.913	attention=0	sensitivity=0.869	aptitude=-0.765	polarity=-0.849
word=like electricity	pleasantness=0.061	attention=0.17	sensitivity=-0.19	aptitude=0.213	polarity=0.085
word=raise right hand	pleasantness=-0.129	attention=0.28	sensitivity=-0.112	aptitude=0.174	polarity=0.071
word=music lover	pleasantness=0.806	attention=0.776	sensitivity=0	aptitude=0.761	polarity=0.781
word=earth day	pleasantness=0.091	attention=-0.042	sensitivity=-0.142	aptitude=0.11	polarity=0.034
word=make fool of yourself	pleasantness=-0.906	attention=0	sensitivity=0.3	aptitude=-0.952	polarity=-0.719
word=atheism	pleasantness=-0.854	attention=0	sensitivity=0.954	aptitude=-0.863	polarity=-0.89
word=make good decision	pleasantness=0.256	attention=0.174	sensitivity=0	aptitude=0.296	polarity=0.242
word=legal proceed	pleasantness=0	attention=0.168	sensitivity=-0.052	aptitude=0.234	polarity=0.117
word=uneducated	pleasantness=-0.956	attention=0	sensitivity=0	aptitude=-0.97	polarity=-0.642
word=close together	pleasantness=-0.11	attention=0	sensitivity=-0.078	aptitude=0	polarity=-0.063
word=like read	pleasantness=0.494	attention=0.673	sensitivity=-0.269	aptitude=0.25	polarity=0.383
word=good trait	pleasantness=0	attention=0.104	sensitivity=0	aptitude=0.124	polarity=0.076
word=versatile	pleasantness=0.085	attention=0.218	sensitivity=-0.073	aptitude=0.308	polarity=0.179
word=pardon	pleasantness=0.084	attention=0.139	sensitivity=-0.106	aptitude=0.334	polarity=0.15
word=really good	pleasantness=0.886	attention=0.98	sensitivity=0	aptitude=0.767	polarity=0.878
word=good character	pleasantness=0.093	attention=0.244	sensitivity=-0.174	aptitude=0.333	polarity=0.165
word=send receive information	pleasantness=0.043	attention=-0.12	sensitivity=0.132	aptitude=-0.144	polarity=-0.038
word=dynamic	pleasantness=0	attention=0.144	sensitivity=-0.091	aptitude=0.196	polarity=0.083
word=smelly foot	pleasantness=0	attention=0	sensitivity=0	aptitude=-0.87	polarity=-0.29
word=break silence	pleasantness=-0.039	attention=-0.104	sensitivity=-0.093	aptitude=0.114	polarity=0.029
word=protest	pleasantness=0	attention=0	sensitivity=0.971	aptitude=0	polarity=-0.324
word=asian	pleasantness=0.026	attention=0.08	sensitivity=0.043	aptitude=0.064	polarity=0.042
word=captain	pleasantness=0.045	attention=0	sensitivity=0	aptitude=0.088	polarity=0.044
word=love person	pleasantness=0.731	attention=0	sensitivity=0	aptitude=0.974	polarity=0.568
word=good mood	pleasantness=0.755	attention=0.928	sensitivity=0	aptitude=0.991	polarity=0.891
word=old lady	pleasantness=0	attention=0	sensitivity=-0.064	aptitude=-0.116	polarity=-0.06
word=kill friend	pleasantness=-0.998	attention=0	sensitivity=0.434	aptitude=-0.904	polarity=-0.779
word=buddy	pleasantness=0.17	attention=0.125	sensitivity=-0.046	aptitude=0.196	polarity=0.148
word=art creation	pleasantness=0.041	attention=0.115	sensitivity=0	aptitude=0.197	polarity=0.118
word=unconsciousness	pleasantness=-0.1	attention=0	sensitivity=-0.131	aptitude=-0.158	polarity=-0.13
word=write computer program	pleasantness=-0.109	attention=0	sensitivity=0	aptitude=-0.089	polarity=-0.066
word=money transfer	pleasantness=-0.083	attention=0.313	sensitivity=-0.096	aptitude=0.199	polarity=0.111
word=disability	pleasantness=-0.774	attention=0	sensitivity=0	aptitude=-0.792	polarity=-0.522
word=go elsewhere	pleasantness=0	attention=0	sensitivity=-0.045	aptitude=0.168	polarity=0.041
word=eat poison	pleasantness=0	attention=0	sensitivity=-0.973	aptitude=0	polarity=-0.324
word=swat	pleasantness=-0.025	attention=0	sensitivity=0.077	aptitude=0	polarity=-0.034
word=special day	pleasantness=0.117	attention=-0.094	sensitivity=-0.085	aptitude=0	polarity=0.042
word=order beer	pleasantness=-0.035	attention=0	sensitivity=0.017	aptitude=-0.058	polarity=-0.037
word=male name	pleasantness=0	attention=0.141	sensitivity=0	aptitude=0.084	polarity=0.075
word=trousers	pleasantness=0	attention=-0.052	sensitivity=0.092	aptitude=-0.072	polarity=-0.037
word=sigh relief	pleasantness=0.932	attention=0	sensitivity=0	aptitude=0	polarity=0.311
word=plant big	pleasantness=0	attention=0.1	sensitivity=-0.061	aptitude=0.126	polarity=0.055
word=sorry	pleasantness=-0.878	attention=0.203	sensitivity=-0.6	aptitude=0.06	polarity=-0.405
word=positive attitude	pleasantness=0.701	attention=0.874	sensitivity=0	aptitude=0.752	polarity=0.776
word=pact	pleasantness=0.397	attention=0.245	sensitivity=-0.135	aptitude=0.224	polarity=0.244
word=live good life	pleasantness=0.945	attention=0.784	sensitivity=0	aptitude=0.847	polarity=0.859
word=kiss girl	pleasantness=-0.127	attention=0	sensitivity=-0.053	aptitude=0	polarity=-0.06
word=get better	pleasantness=0.803	attention=0.821	sensitivity=0	aptitude=0.723	polarity=0.782
word=produce music	pleasantness=0.91	attention=0.838	sensitivity=0	aptitude=0.741	polarity=0.83
word=misunderstanding	pleasantness=-0.983	attention=0	sensitivity=0.983	aptitude=-0.701	polarity=-0.889
word=comic strip	pleasantness=0.146	attention=-0.217	sensitivity=-0.046	aptitude=0.139	polarity=0.152
word=shoot weapon	pleasantness=0	attention=0	sensitivity=-0.883	aptitude=0	polarity=-0.294
word=quit work	pleasantness=-0.988	attention=0	sensitivity=-0.828	aptitude=-0.798	polarity=-0.871
word=money loss	pleasantness=-0.834	attention=0.214	sensitivity=-0.391	aptitude=-0.108	polarity=-0.373
word=belong club	pleasantness=0	attention=0.086	sensitivity=-0.069	aptitude=0.12	polarity=0.046
word=gold silver	pleasantness=0.04	attention=0	sensitivity=0.017	aptitude=0.056	polarity=0.026
word=govern	pleasantness=0	attention=0.235	sensitivity=-0.078	aptitude=0.241	polarity=0.133
word=affect	pleasantness=0.884	attention=0	sensitivity=0	aptitude=0.811	polarity=0.565
word=hitch	pleasantness=0.093	attention=0.197	sensitivity=-0.16	aptitude=0.258	polarity=0.129
word=avoid pregnancy	pleasantness=0	attention=0	sensitivity=0	aptitude=0.752	polarity=0.251
word=vast	pleasantness=-0.045	attention=0.099	sensitivity=0	aptitude=0.177	polarity=0.077
word=deplorably	pleasantness=-0.883	attention=0.174	sensitivity=-0.597	aptitude=0	polarity=-0.435
word=chat friend	pleasantness=0	attention=-0.13	sensitivity=0.057	aptitude=0	polarity=0.024
word=safe sex	pleasantness=0.043	attention=0.14	sensitivity=-0.062	aptitude=0.06	polarity=0.06
word=shoelace	pleasantness=0.045	attention=-0.072	sensitivity=0.107	aptitude=-0.081	polarity=-0.024
word=enjoy sex	pleasantness=0.846	attention=0.976	sensitivity=0	aptitude=0.766	polarity=0.863
word=solution	pleasantness=-0.075	attention=0.186	sensitivity=-0.102	aptitude=0.181	polarity=0.063
word=beautiful day	pleasantness=0.984	attention=0.789	sensitivity=0	aptitude=0	polarity=0.591
word=female human	pleasantness=0.03	attention=0.114	sensitivity=-0.126	aptitude=0.107	polarity=0.042
word=suffer fool	pleasantness=-0.448	attention=-0.134	sensitivity=-0.048	aptitude=-0.379	polarity=-0.247
word=rock roll	pleasantness=0.753	attention=0	sensitivity=0	aptitude=0.869	polarity=0.541
word=convenience	pleasantness=0.054	attention=0.076	sensitivity=0	aptitude=0.127	polarity=0.086
word=nursery	pleasantness=0.054	attention=0.076	sensitivity=0	aptitude=0.127	polarity=0.086
word=cholesterol	pleasantness=0.074	attention=0	sensitivity=-0.065	aptitude=0.107	polarity=0.039
word=reach destination	pleasantness=0.08	attention=-0.064	sensitivity=0.072	aptitude=0	polarity=0.024
word=out place	pleasantness=0.091	attention=0	sensitivity=0.034	aptitude=0.049	polarity=0.035
word=land area	pleasantness=0.028	attention=0.074	sensitivity=0.025	aptitude=0.088	polarity=0.055
word=deplorable	pleasantness=-0.906	attention=0.138	sensitivity=-0.63	aptitude=0.071	polarity=-0.442
word=find mate	pleasantness=0.722	attention=0.929	sensitivity=0	aptitude=0.854	polarity=0.835
word=clothes	pleasantness=-0.088	attention=0.18	sensitivity=-0.062	aptitude=0.072	polarity=0.034
word=tenderheartedness	pleasantness=0.837	attention=0	sensitivity=0.884	aptitude=0.711	polarity=0.221
word=write poetry	pleasantness=0	attention=0	sensitivity=0	aptitude=0.077	polarity=0.026
word=fly high	pleasantness=-0.042	attention=-0.033	sensitivity=0.065	aptitude=-0.069	polarity=-0.048
word=bang head	pleasantness=-0.258	attention=-0.092	sensitivity=-0.091	aptitude=-0.277	polarity=-0.178
word=projectile weapon	pleasantness=-0.988	attention=0	sensitivity=0.338	aptitude=-0.971	polarity=-0.766
word=japanese	pleasantness=0.029	attention=0	sensitivity=0.011	aptitude=0.109	polarity=0.042
word=visit relative	pleasantness=0.872	attention=0.772	sensitivity=0	aptitude=0.837	polarity=0.827
word=conniption	pleasantness=-0.127	attention=0.138	sensitivity=0.626	aptitude=-0.62	polarity=-0.412
word=crave	pleasantness=0.077	attention=0.233	sensitivity=-0.25	aptitude=0.203	polarity=0.088
word=caged lion	pleasantness=-0.042	attention=-0.071	sensitivity=0	aptitude=-0.146	polarity=-0.039
word=kidnap	pleasantness=-0.89	attention=-0.714	sensitivity=-0.766	aptitude=-0.939	polarity=-0.627
word=fight disease	pleasantness=0	attention=0	sensitivity=-0.894	aptitude=0	polarity=-0.298
word=start war	pleasantness=-0.098	attention=0.091	sensitivity=-0.067	aptitude=-0.092	polarity=-0.055
word=ignominiously	pleasantness=-0.445	attention=0.416	sensitivity=-0.183	aptitude=-0.173	polarity=-0.128
word=last lifetime	pleasantness=-0.19	attention=0	sensitivity=-0.133	aptitude=-0.102	polarity=-0.142
word=boring talk	pleasantness=0	attention=-0.134	sensitivity=0.047	aptitude=-0.28	polarity=-0.064
word=door knob	pleasantness=0	attention=0	sensitivity=0	aptitude=0.096	polarity=0.032
word=malleable	pleasantness=0.118	attention=-0.06	sensitivity=0.075	aptitude=0.086	polarity=0.063
word=shamefacedly	pleasantness=-0.585	attention=0.367	sensitivity=-0.298	aptitude=-0.123	polarity=-0.213
word=siege	pleasantness=-0.074	attention=0	sensitivity=-0.108	aptitude=-0.189	polarity=-0.124
word=thunderstruck	pleasantness=0.044	attention=-0.661	sensitivity=0	aptitude=0.361	polarity=0.355
word=reverently	pleasantness=0.047	attention=0.555	sensitivity=-0.337	aptitude=0.171	polarity=0.145
word=sideways	pleasantness=0	attention=0.103	sensitivity=0	aptitude=0.08	polarity=0.061
word=horse shoes	pleasantness=0.037	attention=0.148	sensitivity=0	aptitude=0.212	polarity=0.132
word=net	pleasantness=0	attention=-0.042	sensitivity=0.113	aptitude=-0.047	polarity=-0.039
word=rest place	pleasantness=0	attention=0.074	sensitivity=0	aptitude=0.107	polarity=0.06
word=calm mind	pleasantness=0	attention=0	sensitivity=0	aptitude=0.94	polarity=0.313
word=physic term	pleasantness=0	attention=0.228	sensitivity=-0.067	aptitude=0.29	polarity=0.15
word=repugnance	pleasantness=-0.062	attention=0.123	sensitivity=0.712	aptitude=-0.678	polarity=-0.443
word=find computer	pleasantness=0.89	attention=-0.616	sensitivity=0	aptitude=0.757	polarity=0.754
word=laugh loudly	pleasantness=-0.059	attention=0	sensitivity=-0.08	aptitude=-0.087	polarity=-0.075
word=bladder full	pleasantness=-0.044	attention=0	sensitivity=0	aptitude=-0.099	polarity=-0.048
word=voter	pleasantness=0	attention=0.168	sensitivity=-0.102	aptitude=0.073	polarity=0.046
word=high point	pleasantness=0.052	attention=0.09	sensitivity=0.056	aptitude=0.124	polarity=0.07
word=wave flag	pleasantness=-0.101	attention=0.077	sensitivity=-0.077	aptitude=-0.032	polarity=-0.044
word=active	pleasantness=-0.035	attention=0.106	sensitivity=0	aptitude=0.125	polarity=0.065
word=man spacecraft	pleasantness=-0.09	attention=0.101	sensitivity=-0.102	aptitude=-0.068	polarity=-0.053
word=loot	pleasantness=0	attention=0.266	sensitivity=-0.083	aptitude=0.073	polarity=0.085
word=interpret	pleasantness=0	attention=0.083	sensitivity=0	aptitude=0	polarity=0.028
word=contraction	pleasantness=0	attention=0.133	sensitivity=-0.143	aptitude=0.099	polarity=0.03
word=dry	pleasantness=0	attention=-0.048	sensitivity=0	aptitude=0.053	polarity=0.034
word=high level	pleasantness=0.051	attention=0.214	sensitivity=0	aptitude=0.142	polarity=0.136
word=sew needle	pleasantness=0	attention=-0.025	sensitivity=0.074	aptitude=-0.133	polarity=-0.061
word=environment	pleasantness=0.028	attention=0.138	sensitivity=-0.114	aptitude=0.166	polarity=0.073
word=use car	pleasantness=-0.03	attention=0	sensitivity=0	aptitude=0.098	polarity=0.023
word=alchemist	pleasantness=0.02	attention=0.15	sensitivity=-0.153	aptitude=0.077	polarity=0.031
word=chicken soup	pleasantness=0.957	attention=0.818	sensitivity=0	aptitude=0.919	polarity=0.898
word=economics	pleasantness=0	attention=0.219	sensitivity=0	aptitude=0.208	polarity=0.142
word=watch commercial	pleasantness=-0.053	attention=-0.134	sensitivity=0.041	aptitude=-0.318	polarity=-0.093
word=beautiful look	pleasantness=0.062	attention=0.076	sensitivity=0.054	aptitude=0.171	polarity=0.085
word=credit	pleasantness=0	attention=0.148	sensitivity=-0.106	aptitude=0.143	polarity=0.062
word=act play	pleasantness=0.861	attention=0.928	sensitivity=0	aptitude=0	polarity=0.596
word=sail ocean	pleasantness=-0.036	attention=0.111	sensitivity=-0.061	aptitude=0.084	polarity=0.033
word=permit	pleasantness=0	attention=0.243	sensitivity=-0.173	aptitude=0.292	polarity=0.121
word=know time	pleasantness=0.154	attention=0.086	sensitivity=0.03	aptitude=0.153	polarity=0.121
word=pack	pleasantness=0	attention=0.11	sensitivity=-0.057	aptitude=0.149	polarity=0.067
word=intrigue	pleasantness=0.945	attention=0.996	sensitivity=0	aptitude=0.737	polarity=0.893
word=musing	pleasantness=0.043	attention=0.606	sensitivity=-0.284	aptitude=0.105	polarity=0.157
word=ability read	pleasantness=-0.055	attention=0.077	sensitivity=0	aptitude=0.058	polarity=0.027
word=meet old friend	pleasantness=-0.111	attention=-0.045	sensitivity=0	aptitude=-0.104	polarity=-0.057
word=drive crazy	pleasantness=-0.087	attention=-0.018	sensitivity=0	aptitude=-0.077	polarity=-0.049
word=see out	pleasantness=-0.045	attention=0	sensitivity=0	aptitude=0.113	polarity=0.023
word=mobility	pleasantness=0	attention=0	sensitivity=0	aptitude=0.144	polarity=0.048
word=destroy village	pleasantness=-0.912	attention=0	sensitivity=0.045	aptitude=-0.905	polarity=-0.621
word=bayonet	pleasantness=0	attention=-0.04	sensitivity=0.021	aptitude=-0.177	polarity=-0.053
word=undesirable	pleasantness=-0.557	attention=0	sensitivity=-0.405	aptitude=-0.087	polarity=-0.35
word=sky object	pleasantness=-0.088	attention=0	sensitivity=0	aptitude=0	polarity=-0.029
word=hide your identity	pleasantness=-0.906	attention=0	sensitivity=0.529	aptitude=-0.993	polarity=-0.809
word=ground cover	pleasantness=-0.026	attention=0	sensitivity=0.058	aptitude=0	polarity=-0.028
word=large person	pleasantness=0.06	attention=0	sensitivity=0.037	aptitude=0.149	polarity=0.057
word=basic need	pleasantness=0	attention=0.148	sensitivity=0	aptitude=0.148	polarity=0.099
word=choose eat	pleasantness=-0.032	attention=-0.004	sensitivity=0.043	aptitude=-0.076	polarity=-0.049
word=army	pleasantness=-0.041	attention=0	sensitivity=-0.072	aptitude=-0.169	polarity=-0.094
word=carpet	pleasantness=0	attention=0.143	sensitivity=-0.063	aptitude=0.059	polarity=0.046
word=remainder	pleasantness=0.04	attention=0.084	sensitivity=0	aptitude=0.093	polarity=0.072
