honey	792	6.91	1.57	4.50	2.39	5.23	1.51	25
honor	211	7.69	1.29	5.77	2.01	7.00	1.83	66
hooker	793	2.32	1.62	4.00	3.06	3.55	2.06	.
hope	794	7.32	2.19	5.88	2.36	5.68	2.19	178
hopeful	212	7.12	1.68	5.50	2.44	5.38	1.96	12
horror	213	2.48	2.20	7.69	2.04	4.64	2.89	17
horse	214	6.00	1.72	4.04	2.32	4.85	1.69	117
hospital	215	5.04	2.86	6.73	2.43	4.60	2.52	110
hostage	216	2.15	1.97	7.73	1.85	2.54	2.21	2
hostile	217	2.38	1.33	6.23	2.42	4.35	2.24	19
hotel	795	5.52	1.87	4.46	2.42	4.96	1.70	126
house	563	7.23	1.90	5.04	2.18	5.81	2.35	591
hug	218	8.17	1.77	5.26	3.03	6.04	2.69	3
