Word	Havg	StDev	FreqListRank	TwitterRank
전령이	7178	5.02	0.7420	5355	--
데이몬	7179	5.02	0.5529	3539	--
나간지	7180	5.02	0.8919	5332	--
있지도	7181	5.02	0.8687	2236	--
일부	7182	5.02	0.9145	878	1704
가너	7183	5.02	0.6848	528	--
바짝	7184	5.02	0.9366	2178	--
놀랐습니다	7185	5.02	1.0784	2636	--
해라	7186	5.02	0.8919	2129	1817
출근	7187	5.02	1.2036	--	2657
거리가	7188	5.02	0.6224	--	6026
19대	7189	5.02	0.9581	--	4758
시타로	7190	5.02	0.5887	3243	--
일일이	7191	5.02	0.7420	--	4156
인간이	7192	5.02	0.9792	--	1976
#fb	7193	5.02	0.9366	--	1246
마	7194	5.02	0.9581	--	1340
남이	7195	5.02	0.9998	--	3636
과거를	7196	5.02	0.8204	1728	--
어제부터	7197	5.02	0.6224	--	4882
상관없이	7198	5.02	0.9145	--	4961
겁니다	7199	5.02	0.6224	260	583
기가	7200	5.02	0.8919	--	3804
회귀를	7201	5.02	0.7690	5120	--
지나갔는데	7202	5.02	0.9792	4348	--
언제까지	7203	5.02	1.1156	--	1968
보내지	7204	5.02	0.6848	1572	6188
말인가	7205	5.02	0.7951	--	3617
치코	7206	5.02	0.7420	3084	--
서치라이트가	7207	5.02	1.1156	5023	--
있었	7208	5.02	0.5529	426	--
헤비메탈	7209	5.02	1.1337	2991	--
하여튼	7210	5.02	0.9581	--	5236
뒤	7211	5.02	0.7420	--	1339
계단	7212	5.02	0.6543	5353	--
써서	7213	5.02	0.6543	2606	2804
러셀	7214	5.02	0.6543	288	--
백인들한테	7215	5.02	0.9145	4172	--
아무일도	7216	5.02	0.7140	3568	--
누구죠	7217	5.02	0.7690	1128	--
둔	7218	5.02	0.5147	--	6121
가야겠어	7219	5.02	0.8449	4789	--
외	7220	5.02	0.7420	--	3592
내린	7221	5.02	0.9581	--	2889
있었지	7222	5.02	0.8687	1035	--
때문에	7223	5.02	1.0398	121	169
허면	7224	5.02	0.7951	491	--
레게머릴	7225	5.02	0.8687	4386	--
찍어	7226	5.02	1.0398	3698	3297
빈	7227	5.00	1.1429	--	5241
상황이요	7228	5.00	0.9035	3960	--
것들이	7229	5.00	0.8806	--	2536
어	7230	5.00	0.6701	--	175
만한	7231	5.00	0.5714	2405	3716
비를해야합니다	7232	5.00	0.5714	1937	--
정봉주와	7233	5.00	1.4569	--	6272
돌아	7234	5.00	0.8571	352	4634
개의	7235	5.00	0.8330	3009	--
질렀지	7236	5.00	1.1606	5346	--
드립	7237	5.00	1.0498	--	3606
하더라	7238	5.00	0.7825	1230	--
바쁜	7239	5.00	1.3401	--	3325
그리워	7240	5.00	1.4142	2212	--
니껄	7241	5.00	0.9035	3915	--
기름	7242	5.00	0.9476	4878	--
것”	7243	5.00	0.6701	--	5145
넘	7244	5.00	0.9897	--	200
거라	7245	5.00	0.6701	320	--
현실	7246	5.00	0.9689	--	2751
답멘	7247	5.00	0.8081	--	5861
전날	7248	5.00	0.6061	--	2970
o	7249	5.00	1.1249	--	2858
나머지	7250	5.00	0.8806	--	2244
#87y	7251	5.00	0.6389	--	6232
박	7252	5.00	0.6389	--	3474
마찬가	7253	5.00	0.7559	2980	--
1건	7254	5.00	0.8571	--	5668
판결에	7255	5.00	1.3401	--	4028
마다	7256	5.00	0.4949	--	5414
서	7257	5.00	0.6389	--	2090
Aㅏ	7258	5.00	0.7559	--	3455
대법관	7259	5.00	0.9689	--	3377
일전에	7260	5.00	0.8571	1673	--
어떻게든	7261	5.00	0.7825	3176	2950
안	7262	5.00	0.5345	--	37
외칠	7263	5.00	0.8571	4138	--
한번도	7264	5.00	0.9476	1482	1067
허니까	7265	5.00	0.8330	2476	--
따른	7266	5.00	0.6389	--	3185
상관	7267	5.00	0.9476	520	4000
술은	7268	5.00	1.3553	--	4771
서두르세요	7269	5.00	0.9897	--	5538
쓰게	7270	5.00	0.8571	4717	--
화장실에	7271	5.00	1.0690	1408	--
지난	7272	5.00	0.6701	648	349
쌓여있더라	7273	5.00	0.9258	4269	--
속으로	7274	5.00	0.6999	--	4250
아요	7275	5.00	0.5345	54	--
공무원	7276	5.00	1.1606	--	5288
열흘째	7277	5.00	0.9258	4767	--
벤윅	7278	5.00	0.8081	497	--
기사가	7279	5.00	0.6999	--	2977
였어요	7280	5.00	0.6999	1522	--
말뜻인지	7281	5.00	0.8330	4748	--
여기보단	7282	5.00	0.9035	4815	--
진료중이십니다	7283	5.00	1.0498	3838	--
뉴스가	7284	5.00	1.1249	--	6259
씨	7285	5.00	0.9689	--	2246
다른건	7286	5.00	0.7559	--	6071
및	7287	5.00	0.7284	--	267
머스그로브에게	7288	5.00	0.6389	2593	--
그러다	7289	5.00	0.9035	--	2350
이종걸	7290	5.00	0.7825	--	4177
보다는	7291	5.00	0.9035	--	2773
살이	7292	5.00	1.0102	--	2759
황형택	7293	5.00	0.4041	--	2315
중입니다만	7294	5.00	0.7825	4029	--
놓아	7295	5.00	0.8081	3283	--
아깐	7296	5.00	0.9035	4973	--
What	7297	5.00	0.6061	--	3278
안다구요	7298	5.00	0.9476	2026	--
먼가	7299	5.00	0.7825	--	3729
될까	7300	5.00	0.9035	--	3498
로그파일	7301	5.00	0.7559	--	3842
플레이9	7302	4.98	0.9581	--	5830
혈액	7303	4.98	1.0398	2243	--
브레이크	7304	4.98	1.0200	2314	--
#snspage	7305	4.98	0.7140	--	1889
이제와서	7306	4.98	1.1692	--	5914
한대	7307	4.98	0.6848	--	5211
무는	7308	4.98	0.9366	5376	--
did	7309	4.98	0.7140	--	6074
재협상	7310	4.98	0.9145	--	3547
어딜	7311	4.98	0.8919	767	4273
13일	7312	4.98	0.9581	--	3008
어디가는거야	7313	4.98	0.8919	3108	--
뿌려다가	7314	4.98	0.8449	3883	--
어쩜	7315	4.98	0.9145	1545	2764
어쨌든	7316	4.98	0.9581	472	1896
자체가	7317	4.98	0.6543	--	951
예산안	7318	4.98	0.7690	--	4526
면요	7319	4.98	0.4734	1923	--
지나	7320	4.98	0.6224	1328	5345
이러고	7321	4.98	0.7140	--	1455
서둘러요	7322	4.98	0.8687	2307	--
그정도로	7323	4.98	0.6848	1509	--
싶었는데	7324	4.98	1.2534	--	3177
누구도	7325	4.98	0.8687	--	3590
섭취뿐	7326	4.98	0.8687	4679	--
리	7327	4.98	0.3774	--	5298
#친목당	7328	4.98	1.2696	--	1931
이스라엘은	7329	4.98	1.2370	3549	--
그거	7330	4.98	0.6224	128	129
옴	7331	4.98	1.1337	--	6245
본회의	7332	4.98	1.0398	--	5004
나머지합니다	7333	4.98	1.0971	1895	--
아기를두고	7334	4.98	1.2036	3399	--
돌아가지	7335	4.98	1.0398	3237	--
나가요	7336	4.98	1.1337	2378	--
거라면	7337	4.98	0.7420	2716	--
세상이니	7338	4.98	0.7420	5200	--
htt	7339	4.98	0.5147	--	517
아예	7340	4.98	1.3323	--	706
안쪽으론	7341	4.98	0.6224	5026	--
넣던지	7342	4.98	0.9366	4879	--
부분인데요	7343	4.98	0.6224	4421	--
정봉주를	7344	4.98	1.3923	--	1369
있겠지만	7345	4.98	1.1156	--	5783
채	7346	4.98	0.4734	--	1980
뭐하지	7347	4.98	0.9581	--	5506
이래도	7348	4.98	0.9792	5351	5700
너나	7349	4.98	0.7951	3722	--
이런거	7350	4.98	0.7420	--	1001
[알바몬]RT	7351	4.98	1.0784	--	5274
요구	7352	4.98	0.9366	--	4464
소문을	7353	4.98	0.8449	2672	--
건	7354	4.98	0.9998	--	112
때도	7355	4.98	0.8449	--	1870
터널을	7356	4.98	0.7690	4838	--
알아낼순	7357	4.98	0.9792	5076	--
차이	7358	4.98	0.9581	--	3762
목사가	7359	4.98	1.3169	--	3194
몰려올	7360	4.98	1.1516	4636	--
저길	7361	4.98	0.6848	4896	--
한데	7362	4.98	0.7951	787	1211
적어도	7363	4.98	0.9581	546	1505
한명숙	7364	4.98	1.6962	--	2438
니나	7365	4.98	0.9998	3208	--
쏟아져	7366	4.98	1.2534	3809	--
곽노현	7367	4.98	1.4068	--	2041
#simR	7368	4.98	0.6848	--	5214
남들이	7369	4.98	0.9581	--	6134
아줌마	7370	4.98	1.0200	--	4343
나중에	7371	4.98	0.8919	205	258
셈이라고	7372	4.98	0.8204	4038	--
결국	7373	4.98	0.8204	1020	172
마지막으로	7374	4.98	0.9145	1152	2146
그걸	7375	4.98	0.6848	401	406
오려	7376	4.96	0.7548	3229	--
너	7377	4.96	0.7548	--	89
왜왜	7378	4.96	1.0093	--	5379
ㄷ	7379	4.96	0.7814	--	1514
도지사	7380	4.96	0.9889	--	1998
인한	7381	4.96	0.5700	--	3534
다스	7382	4.96	0.7273	--	3112
점검이요	7383	4.96	0.9467	5177	--
맞고	7384	4.96	1.2771	2640	1738
뙇	7385	4.96	1.1421	--	1982
#테리샬롯쏜다	7386	4.96	0.5330	--	2440
녀석	7387	4.96	1.1058	--	4730
사마라	7388	4.96	0.6987	2031	--
대놓고	7389	4.96	0.9889	--	2400
했다가	7390	4.96	0.8320	--	4932
적어놓지	7391	4.96	0.7548	3832	--
서코	7392	4.96	0.7814	--	4993
그런	7393	4.96	0.7548	45	90
끝에	7394	4.96	1.0093	--	3676
뿐	7395	4.96	0.7814	--	1130
뿐이다	7396	4.96	0.7273	--	1672
흠흠	7397	4.96	0.9681	--	5880
냉동	7398	4.96	0.9889	2735	--
뭔가	7399	4.96	0.6688	131	151
비밀	7400	4.96	1.0490	--	2713
누구야	7401	4.96	0.8562	617	3372
지불	7402	4.96	0.9467	1362	--
그런거	7403	4.96	0.6987	879	556
de	7404	4.96	0.6987	--	1458
건데	7405	4.96	0.6987	800	2609
ㅇ_ㅇ	7406	4.96	1.0872	--	5253
목숨	7407	4.96	1.1058	2376	--
테니	7408	4.96	0.9026	1622	--
된건지	7409	4.96	0.7273	2258	--
넣었다가	7410	4.96	0.6987	3947	--
박근혜도	7411	4.96	1.8066	--	4389
누구냐	7412	4.96	0.9889	1592	5600
법을	7413	4.96	0.8562	--	2646
작은	7414	4.96	0.7548	309	632
인파	7415	4.96	1.1945	4594	--
때문이죠	7416	4.96	0.9249	3164	--
제독님	7417	4.96	1.1599	1180	--
판사	7418	4.96	1.2447	--	1336
가	7419	4.96	0.6047	--	392
9급	7420	4.96	1.0683	--	6237
이유야	7421	4.96	0.6688	4442	--
흐음	7422	4.96	0.9249	--	2153
아래로	7423	4.96	0.8320	836	--
발생합니다	7424	4.96	0.8320	3150	--
설령	7425	4.96	1.0872	5211	--
사냥	7426	4.96	1.0872	2661	--
봇이	7427	4.96	0.5700	--	6333
법	7428	4.96	1.1421	--	1639
뭐가	7429	4.96	0.8320	334	299
라고	7430	4.96	0.5700	282	307
복도끝	7431	4.96	0.8562	4689	--
#technika3	7432	4.96	0.6987	--	4619
내리구요	7433	4.96	0.7814	3810	--
가만있지	7434	4.96	0.8320	3357	--
때	7435	4.96	0.6987	--	86
결국엔	7436	4.96	1.0294	4444	--
반환한다	7437	4.96	0.8320	3049	--
최은배	7438	4.96	0.7548	--	3981
재우냐고	7439	4.96	0.8562	3536	--
것들	7440	4.96	0.7814	2969	3296
거림	7441	4.96	0.6376	3031	--
왜	7442	4.96	0.7814	--	11
기자	7443	4.96	1.0683	--	571
이주해야	7444	4.96	0.9467	4006	--
내리는	7445	4.96	0.7814	--	3418
생긴적이	7446	4.96	0.6688	4087	--
것들을	7447	4.96	1.0093	--	6293
서민	7448	4.96	0.8562	--	4607
보낸다니	7449	4.96	0.9249	2570	--
과제	7450	4.96	1.0093	--	4535
걔도	7451	4.96	0.8562	2221	--
바지에	7452	4.96	0.9681	3391	--
텐데요	7453	4.96	0.8071	2403	--
일본에서	7454	4.96	1.1241	--	2554
후	7455	4.96	1.1599	--	177
중동	7456	4.96	1.0093	3550	--
전까지	7457	4.96	0.6987	--	4817
그랬었는지는	7458	4.94	0.8430	4383	--
종료	7459	4.94	1.1678	--	5740
ISD	7460	4.94	0.7117	--	4384
아닐까요	7461	4.94	1.1502	--	2785
아래층	7462	4.94	0.7669	2189	--
발로	7463	4.94	0.7931	--	4514
#simsimdang	7464	4.94	0.8430	--	512
이빨이	7465	4.94	0.8901	1409	--
으깬	7466	4.94	0.8430	2722	--
줄은	7467	4.94	0.7931	2659	--
되냐	7468	4.94	0.8430	1472	--
뭔가가	7469	4.94	0.7398	3979	--
항만위원회	7470	4.94	0.9127	2226	--
비닐	7471	4.94	0.7117	4771	--
분도	7472	4.94	0.8184	--	6105
태미	7473	4.94	0.8184	1441	--
타이슨했다	7474	4.94	0.7931	3474	--
머가	7475	4.94	0.8430	--	4294
여야합니다	7476	4.94	0.8668	3266	--
정봉주가	7477	4.94	1.3463	--	1343
했는데	7478	4.94	0.8901	547	240
예전엔	7479	4.94	0.7931	--	5670
거라고	7480	4.94	0.7931	333	2712
아무래도	7481	4.94	0.6518	--	1038
타이슨	7482	4.94	0.9127	1418	--
나갔었는데요	7483	4.94	0.7398	4325	--
어퍼크로스에	7484	4.94	0.8668	2574	--
주랴	7485	4.94	0.7669	5148	--
쳐다보지	7486	4.94	0.8901	3356	--
쟤가	7487	4.94	0.9982	4056	--
어퍼크로스로	7488	4.94	0.7398	1177	--
나꼼수와	7489	4.94	1.5703	--	5762
담을	7490	4.94	0.6824	2365	--
왜냐면	7491	4.94	0.8668	188	4191
알겠냐	7492	4.94	0.9775	4208	--
나꼼수가	7493	4.94	1.5572	--	1985
인간들은	7494	4.94	1.1141	5131	--
이게	7495	4.94	0.7398	130	149
#UJLP	7496	4.94	0.5500	--	336
하나도	7497	4.94	0.8430	780	618
속보	7498	4.94	0.9982	--	3933
의원과	7499	4.94	0.8668	--	5616
부하들에	7500	4.94	1.1323	5380	--
도지사가	7501	4.94	0.8901	--	5698
복용법	7502	4.94	0.8668	--	4157
일부잖아	7503	4.94	1.0768	4122	--
널려있는데	7504	4.94	0.9982	4837	--
섹스를	7505	4.94	1.7660	1423	--
우웅	7506	4.94	1.1851	--	5647
의사냐	7507	4.94	1.0956	3889	--
전직	7508	4.94	0.9564	--	6318
씨가	7509	4.94	0.6824	--	5921
사이러스를	7510	4.94	0.7669	2889	--
겨울철	7511	4.94	1.2843	--	6044
알수	7512	4.94	0.8184	4643	--
진정해	7513	4.94	0.9982	411	--
덩치	7514	4.94	0.9127	3454	--
#kmong	7515	4.94	0.8668	--	5822
꺄레	7516	4.94	0.9348	3651	--
오래되고	7517	4.94	0.9127	2138	--
봇	7518	4.94	0.7669	--	2021
땡겨봤네	7519	4.94	1.0577	5161	--
입감	7520	4.94	1.1502	--	5065
경찰	7521	4.94	1.2357	1133	711
데가	7522	4.94	0.6824	1609	--
#kijuk	7523	4.94	0.7931	--	1923
꿰차요	7524	4.94	1.0956	5336	--
열릴까봐	7525	4.92	1.0069	5110	--
그런식으로	7526	4.92	0.8041	1368	--
내려봐	7527	4.92	1.0467	2131	--
그런데	7528	4.92	0.7516	658	215
원숭이처럼	7529	4.92	1.1753	3238	--
대기자가	7530	4.92	0.8041	4592	--
혹시나	7531	4.92	0.8769	2291	4232
남의	7532	4.92	0.7783	--	1223
노회찬	7533	4.92	1.2095	--	5237
뭐하고	7534	4.92	1.0069	--	2537
취사병은	7535	4.92	1.0069	5099	--
끝나고	7536	4.92	0.7516	--	915
하더라도	7537	4.92	0.7516	--	4716
줄지	7538	4.92	0.8041	4041	--
인해	7539	4.92	0.6652	--	1213
번도	7540	4.92	0.8041	1198	6108
ㅅ	7541	4.92	0.7516	--	980
한미FTA	7542	4.92	1.6015	--	251
거긴	7543	4.92	0.8041	3624	3568
맴돌아	7544	4.92	0.9655	3010	--
전에도	7545	4.92	0.8041	1568	--
제독	7546	4.92	1.1925	966	--
잖아	7547	4.92	0.9442	1029	--
끓는	7548	4.92	0.9223	4987	--
끝	7549	4.92	1.5365	--	896
que	7550	4.92	0.8041	--	1694
들어가있어	7551	4.92	0.9442	2966	--
군대가	7552	4.92	1.1400	2082	--
찍어서	7553	4.92	1.1925	--	2988
뭘로	7554	4.92	0.6652	--	5829
혈액과	7555	4.92	1.1925	4491	--
군대	7556	4.92	1.2752	--	2620
어어	7557	4.92	1.0069	--	4935
퍼지기	7558	4.92	1.0270	5130	--
작업해	7559	4.92	0.8533	4487	--
#yozm	7560	4.92	0.6337	--	794
저물어요	7561	4.92	1.0467	4615	--
탄	7562	4.92	1.0069	--	5169
되지만	7563	4.92	0.8291	--	5996
왠	7564	4.92	0.6952	--	2005
겪은	7565	4.92	0.8533	2871	--
걍	7566	4.92	0.8041	--	183
생긴것도	7567	4.92	0.8769	4189	--
끊임없이	7568	4.92	1.0069	5132	6009
잊지	7569	4.92	0.8533	1058	1079
나른하고	7570	4.92	1.1220	5330	--
내려	7571	4.92	0.8041	351	4644
것이고	7572	4.92	0.6007	--	2190
아무데도	7573	4.92	0.9864	2013	--
잡아	7574	4.92	1.0270	641	3396
ㅈ	7575	4.92	0.6337	--	6281
검사로는	7576	4.92	0.9864	3953	--
건가	7577	4.92	0.7783	--	1900
보일러실	7578	4.92	0.7516	5038	--
뿐더러	7579	4.92	0.8291	2505	--
난이	7580	4.92	0.7516	1889	--
햇는데	7581	4.92	0.7783	--	6176
증거가	7582	4.92	0.6337	--	4745
뒷맛도	7583	4.92	0.9655	4873	--
팬티	7584	4.92	1.0660	1097	--
오히려	7585	4.92	0.6952	--	713
#muzogun	7586	4.92	0.6337	--	2948
보이질	7587	4.92	0.6952	5208	--
하라고	7588	4.92	1.0467	3544	2803
안대	7589	4.92	0.9442	--	4521
여튼	7590	4.92	0.6952	--	1284
의산데	7591	4.92	1.0270	3952	--
스트립	7592	4.92	1.1220	1969	--
어라	7593	4.90	0.7890	--	2225
돌아가자	7594	4.90	1.0546	4547	--
변하지	7595	4.90	0.8864	--	6227
집단	7596	4.90	1.1473	--	3200
신경	7597	4.90	0.7890	402	2492
군의	7598	4.90	0.8144	4545	--
게야	7599	4.90	0.7890	2459	--
언론	7600	4.90	1.1650	--	2247
가만	7601	4.90	0.6145	2605	6126
옆에눌러여	7602	4.90	0.8391	--	5954
술	7603	4.90	1.3740	--	859
언론의	7604	4.90	1.0546	--	3795
반복한다	7605	4.90	0.8391	2328	--
중국	7606	4.90	1.0351	3432	883
읭	7607	4.90	0.6776	--	1031
작년에	7608	4.90	0.8391	1253	3328
말했다구요	7609	4.90	0.9949	3826	--
한미FTA는	7610	4.90	1.4033	--	4429
같진	7611	4.90	0.8391	2074	--
비해	7612	4.90	1.0546	--	1191
청구서를	7613	4.90	0.9742	1881	--
쏟아내면	7614	4.90	0.9313	4720	--
경찰은	7615	4.90	0.9742	1859	2807
#fododa	7616	4.90	0.8631	--	4511
좀만	7617	4.90	0.7354	--	3406
알티좀	7618	4.90	0.9313	--	4631
이란	7619	4.90	1.0351	--	4851
지	7620	4.90	0.7890	--	691
아무	7621	4.90	0.7354	174	797
다만	7622	4.90	0.9091	1915	1206
도와주세요	7623	4.90	1.2495	--	1791
#92당	7624	4.90	0.5440	--	643
퇴트	7625	4.90	0.6776	--	5619
치는	7626	4.90	0.9313	--	3996
ㅡ	7627	4.90	0.6468	--	793
테니까	7628	4.90	0.8391	2280	--
살	7629	4.90	1.1473	--	617
갈아입어	7630	4.90	0.8864	2367	--
보단	7631	4.90	0.6776	--	6178
될지	7632	4.90	0.7071	--	5048
휴지	7633	4.90	1.1473	4589	--
군인행진	7634	4.90	1.2164	4180	--
안그래도	7635	4.90	1.1112	--	1858
정봉주의	7636	4.90	1.4604	--	1972
너같은	7637	4.90	0.9949	4140	--
뒤에서	7638	4.90	0.9313	2179	1810
이만	7639	4.90	0.8631	2766	1162
이런건	7640	4.90	0.6468	--	2904
뭘	7641	4.90	0.8144	--	237
하다니	7642	4.90	0.7890	--	5231
과거의	7643	4.90	1.0152	2818	--
던파	7644	4.90	1.1824	--	5851
반복돼	7645	4.90	1.0351	4787	--
수학	7646	4.90	1.3590	--	2392
왱	7647	4.90	1.0738	--	2824
이전에	7648	4.90	0.6145	--	4230
무니	7649	4.90	0.7626	1033	--
했었는데	7650	4.90	0.8391	--	5546
머지않아	7651	4.88	1.0230	4532	--
때문	7652	4.88	1.1718	--	3572
그런일은	7653	4.88	0.8722	2152	--
전에는	7654	4.88	1.0428	889	5910
쳐주고	7655	4.88	1.0029	3735	--
쩐다	7656	4.88	1.5070	--	2367
그리	7657	4.88	0.9613	248	824
이러니	7658	4.88	0.8485	--	3840
원죄없으신	7659	4.88	1.4797	3607	--
바뀐	7660	4.88	0.8241	--	4386
수없는	7661	4.88	1.0230	3246	--
내리고	7662	4.88	0.8485	--	4174
단	7663	4.88	0.7183	--	755
뭘하고	7664	4.88	0.8722	1862	--
#gangjung	7665	4.88	0.6590	--	3565
솔로	7666	4.88	1.2395	--	4073
못	7667	4.88	0.9613	--	128
일해왔는데	7668	4.88	0.7183	4045	--
마구	7669	4.88	1.0999	--	3332
일부러	7670	4.88	0.9179	--	2080
당신들	7671	4.88	1.1891	712	5527
마저	7672	4.88	0.8241	1535	4138
상태가	7673	4.88	0.7183	4402	3540
요구하고	7674	4.88	1.0622	3170	--
경기도지사	7675	4.88	1.0812	--	6331
저여자	7676	4.88	1.0622	4305	--
검사는	7677	4.88	1.1364	1462	--
인데	7678	4.88	0.5584	--	4206
지라	7679	4.88	0.7730	2654	--
조사	7680	4.88	1.0428	--	3279
빨게	7681	4.88	0.8953	3916	--
허	7682	4.88	0.9613	--	2397
소처럼	7683	4.88	1.1183	5276	--
선관위	7684	4.88	1.0029	--	264
법이	7685	4.88	1.1718	--	6209
두개밖에	7686	4.88	0.8722	4456	--
불을	7687	4.88	0.9823	2914	4589
무조건적인	7688	4.88	1.1183	3310	--
해하지	7689	4.88	0.8953	1851	--
우	7690	4.88	1.0428	--	5289
ㅎㄷㄷ	7691	4.88	1.1364	--	2743
갑자기	7692	4.88	0.8722	471	164
추정	7693	4.88	0.8485	--	4805
어차피	7694	4.88	1.0230	--	551
조심히	7695	4.88	1.0622	--	2923
ㅁ	7696	4.88	0.7730	--	1719
어쩐	7697	4.88	0.8485	2812	--
다르지	7698	4.88	0.6590	--	5794
바빠서	7699	4.88	1.0999	2949	3663
신경을	7700	4.88	0.9613	2235	--
보좌관이	7701	4.88	0.9179	--	4881
닫아	7702	4.88	1.0428	4957	--
그런걸로다가	7703	4.88	0.9398	3738	--
겁니까	7704	4.86	0.8809	1214	6069
흑인들이	7705	4.86	0.9037	4100	--
했었지	7706	4.86	0.7001	3705	--
그런게	7707	4.86	0.6392	--	2071
돌려	7708	4.86	0.8574	2813	--
그렇다고	7709	4.86	0.7287	--	1178
달라붙어	7710	4.86	1.0500	4849	--
판사가	7711	4.86	1.2291	--	3611
핡	7712	4.86	1.2456	--	4859
음	7713	4.86	0.6064	--	82
나갔군요	7714	4.86	0.9691	3471	--
견딜	7715	4.86	1.1608	1725	--
ㅁㄴㅇㄹ	7716	4.86	0.8084	--	5835
가져갔지만	7717	4.86	1.0304	4588	--
아래	7718	4.86	1.0500	1292	1350
죽여줬어	7719	4.86	1.7729	5157	--
그런식인	7720	4.86	0.7827	3949	--
바락	7721	4.86	0.8084	4095	--
BEAST	7722	4.86	1.2779	--	6015
열	7723	4.86	1.0500	--	2684
얇은	7724	4.86	0.7001	1625	--
살을	7725	4.86	1.0500	2456	--
서둘지마	7726	4.86	1.0692	5181	--
정봉주에게	7727	4.86	1.5388	--	4102
주라구	7728	4.86	1.0104	3667	--
줬는데	7729	4.86	0.8574	2159	--
거잖아	7730	4.86	0.9260	2849	--
플라스틱	7731	4.86	0.7827	4706	--
불구하고	7732	4.86	0.9899	3252	2462
끝이	7733	4.86	0.8574	1794	2866
체면	7734	4.86	1.0500	2386	--
나와있었잖아	7735	4.86	0.8084	4155	--
넣었지만	7736	4.86	1.0104	3231	--
di	7737	4.86	0.8084	--	4870
멋대로	7738	4.86	1.3403	--	6154
정봉주	7739	4.86	1.4144	--	62
OMG	7740	4.86	1.2291	--	5597
판결	7741	4.86	1.1608	--	936
쟤	7742	4.86	0.9260	--	4600
벌려	7743	4.86	0.9691	1896	--
저걸	7744	4.86	1.1608	--	5381
합니다만	7745	4.86	0.9260	2429	--
춘천교동초교6학년인상착의키162	7746	4.86	1.1430	--	4688
차마	7747	4.86	1.1250	--	3904
ㅇ&lt-&lt	7748	4.86	0.8574	--	4308
원치	7749	4.86	0.8809	2924	--
왜여	7750	4.86	0.9478	--	6068
동굴	7751	4.86	0.9899	3591	--
촉구	7752	4.86	1.0882	--	3845
돌려서	7753	4.86	0.7001	2749	--
전까지는	7754	4.86	0.7001	3507	--
요구하는	7755	4.86	0.8574	--	4275
이러지	7756	4.86	0.7562	1778	--
퇴윗	7757	4.86	0.7562	--	4760
한번도가출한적도없는아이입니다	7758	4.86	1.2618	--	5120
하랬다고	7759	4.86	0.9037	2517	--
그저	7760	4.86	0.8332	777	625
저래	7761	4.86	0.8332	4496	--
다운	7762	4.86	1.1782	--	1867
시켜야겠군	7763	4.86	1.0104	5293	--
바텐더했다	7764	4.84	1.0568	3359	--
앗	7765	4.84	0.9553	--	601
흥분하지	7766	4.84	1.2993	3367	--
사	7767	4.84	0.9116	--	1793
일이냐구요	7768	4.84	0.7918	4417	--
에에	7769	4.84	1.0174	--	4418
머지	7770	4.84	1.0373	--	6299
소령이오	7771	4.84	0.9765	4985	--
써	7772	4.84	0.8889	--	3038
니	7773	4.84	0.7384	--	360
깨는	7774	4.84	1.2014	2414	--
의원을	7775	4.84	1.1132	--	3788
여태	7776	4.84	0.8418	--	6036
시대지만	7777	4.84	0.7656	4165	--
뭘하려는	7778	4.84	0.9765	2996	--
앙대	7779	4.84	0.7918	--	3292
건지	7780	4.84	0.6809	1768	2648
디게	7781	4.84	1.1132	--	3576
알았다구요	7782	4.84	1.2014	4753	--
선거	7783	4.84	1.0947	--	1929
물었어	7784	4.84	1.1843	4495	--
루퍼스	7785	4.84	0.8889	2744	--
처방전을	7786	4.84	0.8418	4931	--
was	7787	4.84	1.0174	--	997
술을	7788	4.84	1.1314	2784	2164
그리워요	7789	4.84	1.4479	3433	--
나가면	7790	4.84	0.7918	2191	4313
하도	7791	4.84	1.0174	--	2430
바닥에	7792	4.84	0.9337	3370	--
이런지를	7793	4.84	0.8657	3888	--
꽉	7794	4.84	0.9765	--	3799
끝나지	7795	4.84	0.9971	--	6048
아직까지	7796	4.84	0.8889	--	3267
남	7797	4.84	1.0174	--	2032
월요일	7798	4.84	1.2014	1754	1375
허들	7799	4.84	0.8418	1440	--
혈액을	7800	4.84	1.1132	4538	--
머	7801	4.84	0.6809	--	1279
대령이	7802	4.84	0.8889	660	--
끝났어요	7803	4.84	1.3456	4993	--
아아아아아	7804	4.84	1.3903	4076	--
벳인포	7805	4.84	0.9337	--	3025
야전병원과	7806	4.84	0.8172	5010	--
울프	7807	4.84	0.9116	3388	--
했지만	7808	4.84	0.9971	2872	1860
워낙	7809	4.84	0.9553	--	2333
박태준	7810	4.84	1.2675	--	4233
먹인거군요	7811	4.84	1.0373	4092	--
숨만	7812	4.84	1.1132	4915	--
좀	7813	4.84	0.8418	--	22
돌진해	7814	4.84	1.0947	5383	--
현실은	7815	4.84	0.8889	--	2980
와중에	7816	4.84	0.8657	--	4945
제기한	7817	4.84	0.9116	--	4558
무슨	7818	4.84	0.8657	6	88
뭐고	7819	4.84	0.9553	--	3007
니가	7820	4.84	0.9765	97	263
늑대	7821	4.84	1.2014	1979	--
긍데	7822	4.84	1.0568	--	4528
그러려니	7823	4.82	0.8254	2656	--
멀찌감치	7824	4.82	0.9624	4977	--
권력	7825	4.82	1.3656	--	5224
aza9in	7826	4.82	0.6606	--	1229
술이	7827	4.82	1.2567	--	5006
헤이터	7828	4.82	1.0240	2515	--
했잖냐	7829	4.82	0.8734	4319	--
아나	7830	4.82	0.8003	1567	773
